code_country,NumberOfLanesInPrincipalRoad,FrontCurvature,T1_ego_speed,T1_climate_day_period,T1_climate_outside_temperature,T1_climate_dazzled,T1_climate_fog,T1_climate_precipitation,T1_V1 (CIPV)_pos_x,T1_V1 (CIPV)_pos_y,T1_V1 (CIPV)_absolute_velocity_x,T1_V1 (CIPV)_absolute_acceleration_x,T2_V1 (CIPV)_absolute_velocity_x,latent_1,latent_2,representative_id
250,2.0,0.0073562,7.9336,2.0,26.0,0,0,0,22.5268,6.5858,-0.36295,-1.2401,-1.1959,-6.902357,-10.893867,0
250,2.0,0.0016404,25.5219,2.0,13.0,0,0,0,15.4754,-0.15485,2.042,-1.0052,0.80834,-2.7808232,-6.9928827,1
250,3.0,0.0012757,11.45,2.0,9.5,0,0,0,14.0789,0.67481,3.6748,-0.58009,1.2757,-2.5984952,-5.439085,2
250,2.0,0.006796,11.9365,4.0,9.5,0,0,0,6.3656,-0.1528,2.5952,-0.20599,2.1978,-7.5628347,-5.719445,3
250,3.0,-0.001327,6.2659,4.0,8.0,0,0,0,13.2522,-1.2909,2.3856,-1.2682,1.5062,-2.3956156,-5.3477745,4
380,2.0,0.0029686,53.0697,3.0,30.0,0,0,0,69.7927,9.0116,1.7567,-1.1765,1.1826,-3.1907024,-4.042285,5
250,1.0,0.0023846,46.4835,2.0,7.5,0,0,2,49.9718,1.3598,7.6081,-1.0173,5.3985,-3.0525527,-4.0024376,6
250,2.0,0.00073262,13.5845,2.0,11.0,0,0,2,10.935,-0.018819,3.6582,-0.20953,2.443,-2.265552,-3.7791436,7
250,3.0,0.0012826,9.1367,4.0,15.5,0,0,0,15.3345,0.67411,2.342,-0.20599,0.48285,-2.7496774,-3.135391,8
250,3.0,-0.0002867,8.151,4.0,9.0,0,0,1,17.1544,0.26121,2.384,-0.27654,0.11048,-2.389627,-3.1539333,9
250,2.0,0.0029769,59.8329,2.0,20.5,0,0,0,79.2606,8.6418,1.583,-0.20558,0.47571,-2.5197253,-1.8904002,10
250,2.0,0.0027471,64.4341,2.0,11.5,0,0,0,37.7505,3.38,16.3281,-1.0241,9.7229,-2.1765099,-2.0370822,11
250,2.0,0.00056919,50.5042,2.0,1.0,0,1,0,21.3472,-0.33738,9.9862,-0.6588,4.8895,-2.2929718,-1.8957179,12
250,2.0,0.00030948,21.63,4.0,9.5,0,0,0,16.1496,-0.29666,5.777,-0.34228,5.5218,-2.423493,-1.5044943,13
250,3.0,-5.3937e-05,15.3761,4.0,3.0,0,0,0,11.6257,-0.002504,5.3405,-0.46577,4.6469,-2.6645012,-1.6592802,14
250,2.0,0.0022186,79.4585,2.0,12.0,0,0,2,69.4402,9.7813,16.6851,-1.9525,15.6667,-2.524682,-0.06868935,15
250,2.0,0.0028544,58.2683,2.0,-4.0,0,0,0,56.9357,5.1294,17.627,-0.21951,17.3886,-3.2956,1.2519722,16
250,2.0,0.0038189,67.997,2.0,11.5,0,0,0,12.4437,1.4956,19.9219,-0.20312,19.469,-2.5878038,0.20365453,17
250,2.0,0.00022578,46.0705,4.0,8.0,0,0,0,15.2149,0.29946,11.4291,-0.57098,9.0721,-2.290915,0.2531922,18
250,3.0,-0.00029155,42.251,4.0,0.5,0,0,0,12.8118,-0.53553,11.28,-1.0361,10.7858,-2.583191,0.5200031,19
250,2.0,0.0011954,71.0923,2.0,20.0,0,0,0,134.1476,16.2047,26.9319,-1.0113,23.1308,-2.253417,5.0385485,20
250,2.0,0.0006286,66.1525,4.0,2.0,0,0,1,124.5744,4.4069,22.7993,-1.0633,22.0366,-2.2598052,4.423217,21
250,2.0,0.00061706,74.5772,4.0,7.0,0,0,2,90.8105,4.2039,20.1266,-0.20003,20.0196,-2.5608773,4.2312403,22
250,2.0,0.00029256,63.3169,4.0,5.0,0,0,0,51.8836,0.9407,17.823,-0.22519,17.6584,-2.1850622,2.6438928,23
250,2.0,7.6006e-05,74.9416,4.0,2.5,0,0,0,21.0005,-0.060569,17.8454,-0.20346,17.1963,-2.3030093,3.0700634,24
250,3.0,0.00030931,54.6158,2.0,18.0,0,0,0,40.5056,1.4817,1.4346,-1.9117,-0.25092,-0.47507167,-8.096068,25
250,3.0,-2.5127e-05,26.1726,2.0,18.5,0,0,0,8.6867,0.34738,5.6128,-1.0691,1.7794,-0.801646,-6.012844,26
250,3.0,0.00085062,13.46,2.0,20.0,0,0,0,5.5937,-0.02011,2.5716,-0.2052,1.5164,-1.3376745,-5.135849,27
250,2.0,-0.0018451,2.1454,2.0,7.5,0,0,0,11.1694,-0.20991,3.4019,-0.22204,3.2649,-0.81513834,-5.1730595,28
250,3.0,-0.0034466,23.4502,4.0,13.5,0,0,0,6.969,-0.13501,2.4768,-1.0194,1.6697,-0.6823772,-5.7637043,29
756,2.0,0.00093932,77.5878,2.0,5.0,0,0,0,88.37,2.92,1.0028,-1.2736,0.51797,-0.8959408,-3.2050922,30
250,3.0,0.00033111,45.748,2.0,15.5,0,0,0,26.7019,0.30335,6.2341,-1.0052,4.2451,-0.58827186,-4.0840225,31
528,3.0,4.0646e-05,7.2063,2.0,13.0,0,0,0,13.0588,0.12476,2.3493,-0.21018,2.1364,-1.2275801,-3.5601566,32
250,3.0,-0.0005715,10.0622,3.0,21.5,0,0,0,4.1251,0.058748,2.0792,-0.20371,1.9315,-1.0960748,-3.0474112,33
250,2.0,-0.0013863,10.7258,4.0,12.0,0,0,0,10.3509,-0.16578,4.2313,-0.20618,2.8726,-1.5619788,-3.0977128,34
250,2.0,0.00068944,47.89,2.0,20.5,0,0,1,122.8154,4.225,11.5719,-1.023,1.1968,-0.40673447,-1.7961242,35
250,2.0,0.00034121,60.2505,1.0,16.0,0,0,0,72.3128,0.85178,8.4487,-1.0547,7.5435,-0.7564945,-1.7007118,36
250,3.0,-0.00074974,41.7848,2.0,9.0,0,0,1,13.6569,-0.78173,9.135,-1.0012,8.696,-0.7687249,-1.4956282,37
250,4.0,-6.0667e-05,13.0767,3.0,8.5,0,0,1,14.4173,-0.54599,1.2796,-0.61022,0.17329,-0.6734247,-0.9984703,38
250,4.0,-0.00033971,13.5951,4.0,10.0,0,0,1,11.5186,0.27901,2.6583,-0.27793,0.89325,-0.82211363,-1.4183557,39
250,2.0,0.0016081,61.0974,2.0,21.0,0,0,0,99.7588,6.1786,19.6729,-1.0018,16.6261,-1.0624056,1.0708903,40
250,2.0,0.0015296,79.2304,2.0,18.0,0,0,0,67.5689,2.528,21.7635,-1.0067,19.9085,-0.48778534,0.723449,41
250,5.0,0.0003036,58.6348,2.0,9.0,0,0,2,18.407,-0.13832,15.5815,-0.61288,14.92,-0.33590817,0.28831172,42
250,4.0,-4.8656e-05,38.9486,4.0,9.0,0,0,1,11.0091,0.29749,8.5529,-1.1043,6.2811,-0.54189646,0.3962196,43
250,4.0,0.00066783,21.921,4.0,1.0,0,0,0,22.753,0.61904,7.6835,-0.23036,6.8147,-1.360299,0.24223518,44
250,3.0,0.00057042,83.4742,2.0,-1.5,0,0,0,136.4744,8.6145,24.7108,-1.0964,23.2693,-1.2451782,3.8340962,45
250,3.0,0.00030189,70.61,4.0,8.5,0,0,0,145.14,2.3452,20.6746,-1.0114,20.0905,-0.74777555,3.328026,46
250,2.0,0.00086368,102.8987,2.0,8.5,0,0,0,39.5499,0.32519,26.2987,-1.0346,25.4052,-0.57317305,3.319424,47
250,2.0,0.00062648,93.71,2.0,6.5,0,0,0,31.1414,-0.16946,24.5733,-0.20103,24.4428,-0.7981229,3.2441578,48
250,2.0,8.2724e-05,87.1698,4.0,7.5,0,0,0,22.6315,0.57226,22.1544,-0.4929,19.1082,-1.679573,3.5841367,49
250,2.0,5.6136e-05,38.0298,2.0,29.5,0,0,0,48.9182,0.52189,0.78925,-1.0054,0.19762,1.0520048,-7.016122,50
250,2.0,-0.001146,25.6566,2.0,23.0,0,0,0,6.4949,-0.29145,5.69,-1.0445,4.7856,0.5538814,-5.652999,51
250,3.0,-0.0010447,5.569,2.0,27.5,0,0,0,10.0964,-0.50538,2.516,-0.25653,1.5685,0.9977354,-5.9035625,52
250,3.0,-0.0020766,0.0,2.0,20.0,0,0,0,25.9476,-1.168,3.3191,-0.22793,2.5219,1.0498376,-6.090667,53
250,4.0,-0.0057294,12.2844,2.0,17.5,0,0,0,8.4627,0.32708,1.4475,-0.70606,0.98179,1.6041809,-8.749854,54
276,2.0,-0.00012999,79.1185,2.0,7.5,0,0,0,100.39,-0.44,6.5285,-1.4656,0.17961,1.1106772,-3.6470716,55
250,2.0,-0.0013981,58.7412,2.0,18.0,0,0,0,5.4877,0.39971,11.8807,-1.0796,0.87614,0.6908071,-3.7010174,56
250,4.0,0.00090746,16.6407,2.0,21.5,0,0,0,14.0887,0.22802,2.4208,-1.0138,0.37171,0.79794014,-2.976777,57
250,4.0,-0.00080717,22.0984,2.0,17.0,0,0,0,10.6989,-0.0073049,3.6541,-1.002,0.97088,0.79683197,-3.1533573,58
250,4.0,-0.0019626,12.7466,2.0,7.0,0,0,0,23.9683,-1.4935,2.7129,-1.0077,0.95074,0.56592107,-4.2020693,59
276,2.0,0.00016185,70.9495,2.0,6.5,0,0,0,113.1197,-0.07349,8.3939,-1.0132,6.3689,0.9422221,-1.6434134,60
