train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,epoch
13.117741160427924,10.448406331659159,6.43204164454464,6.685699514506852,0.0,0.0,1
10.479026054428951,9.488376441940426,4.476544396468607,5.9872176515296065,0.01526397505237299,0.0016540679779244267,2
9.962514136239355,9.353819330784253,4.016067165936255,5.911599211222565,0.034847743587602724,0.0034125697570505007,3
9.824849002026813,9.300323855203777,3.8875956295216367,5.885283191920838,0.05197021607587236,0.0052820990318206505,4
9.726720744340902,9.25498865228385,3.7910914660989463,5.869679144667968,0.06595015263973052,0.007269665806395988,5
9.685986648007965,9.241548585349765,3.7476909205509377,5.859529107472351,0.078766623189183,0.00938272267943238,6
9.636528868352952,9.316076409100583,3.69144152298113,5.852175947159695,0.09291138757703495,0.011629192788412904,7
9.619713945016512,9.230439372082468,3.666093741686346,5.847308900320107,0.10631129001997414,0.014017499518317022,8
9.591824926010684,9.25629270478919,3.6314994784999226,5.84277395779157,0.11755147738506515,0.01655659808602237,9
9.554837112043078,9.201090584716576,3.581116843416595,5.843464617321311,0.1302556448316358,0.01925600911886829,10
9.527545385006071,9.213386938930224,3.543225317059626,5.839884666527349,0.14443541691471704,0.02212585435328767,11
9.539733021630783,9.26230199746055,3.544543235907333,5.838764746494567,0.15642508105953393,0.025176894587362955,12
9.4644896489176,9.196410400566805,3.4556551372972923,5.835620866792761,0.17321365758105586,0.028420570029613595,13
9.474544050879384,9.217735267128516,3.4501338478967405,5.838209142543637,0.1862010625681761,0.031869043195307124,14
9.469372785567506,9.29415482836425,3.430728168821764,5.835588707818614,0.2030558979801871,0.03553524451113821,15
9.472433973320593,9.19863285434261,3.4183010349678438,5.836041740691218,0.21809124854652834,0.03943292079927558,16
9.438309431909436,9.182065344020259,3.3718573355162347,5.832118148327121,0.2343339515716833,0.04357668682257274,17
9.45236239433181,9.323067852462778,3.3724091785368024,5.829784856050023,0.2501683572071873,0.04798208008421728,18
9.43575038126636,9.173584689092662,3.3367434526316204,5.829194938319517,0.26981202466151893,0.05266561908729561,19
9.459487421932039,9.159692903642897,3.34513167349091,5.828060258110426,0.2862954805881404,0.057644865272724104,20
9.443375339554942,9.187493068441123,3.3118386528094796,5.826328828247007,0.30520784641165477,0.06293848886778945,21
9.468988501380133,9.314744112832697,3.3122076907677394,5.82885468483853,0.3279261065038054,0.06856633889220452,22
9.43715229795333,9.338536008738147,3.2658021410416516,5.825271853170878,0.34607834899102635,0.07454951758417534,23
9.489833382984015,9.195955235541307,3.3021186770286945,5.821975265140583,0.3657394219748134,0.0809104595255474,24
9.478907379775979,9.345420725913808,3.2672345013234896,5.823363573725437,0.3883092967695515,0.08767301576272006,25
9.523182436693125,9.335189838605562,3.289202667649946,5.824115887806154,0.4098638921194453,0.09486254323874967,26
9.536009774555296,9.342870870222367,3.279033612283391,5.824316521457419,0.4326596900219551,0.10250599987197603,27
9.556528065149402,9.39154873620339,3.2757779827616447,5.820834635301046,0.4599154378388034,0.1106320456376814,28
9.587766605658764,9.483506154695744,3.280965913920937,5.823236426440837,0.4835643112354327,0.11927115003179703,29
9.58860172317925,9.476164929126545,3.257323874297711,5.822132518449925,0.5091453521534438,0.12845570631960543,30
