beta,train_loss,val_loss,training_time,epochs_trained
0.1,9.392693254650492,8.918300347187966,104.11873388290405,34
0.5,9.89646700097795,9.567439410137222,68.25459814071655,20
1.0,10.320869176192021,9.785749253395682,37.16001558303833,13
