latent_1,latent_2,latent_3
1.0858587,-2.5285037,0.1015552
2.3053637,-2.309359,0.653224
1.4817959,-3.0909338,0.6779692
3.276466,-2.4720683,1.7329667
2.4572597,-1.9417536,0.4212626
2.611024,-1.7000093,0.6401572
1.5593561,-1.3613567,1.2564673
1.6389052,-1.2184136,1.647164
1.6273719,-1.094229,1.7291821
3.2549868,-1.1177495,1.285602
3.3849664,-1.5433662,0.73972535
4.1580267,-1.3493733,1.1736815
4.023469,-1.5642545,1.0477375
2.9598546,-1.3486009,0.7510084
3.328195,-0.6732783,0.9582951
3.8347754,-0.29912418,1.3310059
3.8538227,-0.45608562,1.3419347
2.2510817,2.965366,1.612762
3.6865218,-0.65173286,1.8131155
3.9843292,-0.50184613,1.8931764
4.0080414,-0.42367107,1.63489
3.8020797,-1.116687,1.8744811
3.6167488,-0.63118297,1.0094761
3.3944623,-0.5560195,0.62223136
3.3719182,-0.92636734,0.8153398
3.706218,-0.5223703,0.948812
2.509738,-0.8477296,-1.1717447
2.4015958,-0.90067416,-1.2242631
2.4270868,-0.8840311,-1.2089847
2.1668952,-0.8866207,-1.1912073
2.2926104,-0.80153435,-1.1056452
2.290918,-0.97974414,-1.2174501
3.5962644,-1.2568638,1.0466225
3.5667968,-0.93950254,1.1797615
3.7754035,0.18349421,1.465749
2.7843673,-1.1292424,1.3428942
2.6479418,-1.4392724,0.77329314
1.9499849,-1.6279292,-1.0379788
2.8697553,-1.6717229,-1.4362437
3.016963,-1.8561466,2.3389468
2.8609,-1.3625586,2.7441037
3.1023324,1.1040292,1.8965386
4.8040133,-1.6735065,0.83540785
4.7352605,-0.8666709,1.260331
4.269265,-0.80058366,0.3940849
3.63201,-1.0740912,0.3940669
3.7709904,-1.2900779,0.47356996
11.3619585,-2.890583,3.702929
-0.86164606,9.922461,9.981191
2.2098095,-2.6266139,0.6054096
2.4578323,-2.4074616,0.91059935
2.3024344,-2.246218,0.9276618
1.4421129,-3.3182852,-1.1427213
2.4543853,-2.7432733,0.16287431
1.5262828,-3.3875122,-0.98032916
1.6642406,-3.0167215,-1.0750402
1.8275734,-2.490097,-1.141702
1.5722916,-2.8981917,-1.0027758
1.6371852,-2.899767,-1.0196154
1.6006724,-2.946887,-1.1343528
1.6179478,-2.9126272,-1.1305693
1.6430615,-2.8886595,-1.1527538
1.4159971,-3.2831948,-1.0282232
1.449079,-3.2193913,-1.0222173
1.3867306,-3.2536957,-0.98743737
-1.0568208,-3.7975862,-0.48262563
4.3023033,-2.2901561,5.724805
1.3665191,-3.4022474,4.4641695
1.9141704,-1.0127339,3.681188
2.6505141,-0.64862984,2.8208609
-1.6613249,-3.9644868,-0.03608015
1.8772851,-1.6311145,9.560912
1.4884139,-3.5121129,4.6799974
-0.29950845,-3.8746374,0.41361436
0.93565714,-3.8352273,0.23509821
1.4460589,-3.332331,2.0720718
-0.09251298,-3.5248902,0.5981841
9.857374,-2.9528258,6.3586097
2.8859148,-1.8836181,1.2927463
0.5406047,-2.7249095,1.4625381
3.6298256,-1.3323398,3.370342
0.11200248,-2.6570075,1.7687396
0.4012457,-2.7395835,1.419412
0.5707694,-2.7399852,0.9302733
1.1757313,-2.5932264,1.1033841
0.8939463,-2.609316,1.1803005
0.9240118,-2.5852315,1.1455294
1.7399722,-2.796025,1.4567299
1.3638183,-2.4495933,2.01455
2.5064042,-1.4167349,2.097543
1.4929482,-2.6991923,0.8926513
2.3599815,-1.6884239,1.2378362
2.4077451,-1.3768849,1.3986048
3.8115764,-0.58721036,4.3339195
1.131117,-2.8861687,0.49529442
1.479546,-2.82802,-0.25728562
1.2552265,-2.4690979,0.18934676
1.9787568,-2.1842244,0.124543756
2.1857328,-2.209605,0.8825667
2.0279646,-2.1586034,0.9824108
2.5494702,-2.0045981,1.3852081
2.289897,-2.167506,1.5831063
1.9552642,-2.7436352,0.8648124
1.8512889,-2.695442,0.88985634
0.7919861,-3.0572305,0.36861822
0.5361525,-3.1085188,0.19298872
0.62799466,-3.051157,0.24923763
0.7217504,-3.0215876,0.36885104
0.45092404,-3.2096825,0.06003508
0.82901156,-2.8846033,0.6899556
1.3951336,-2.7256284,0.69327724
0.64056003,-2.4106276,0.51054823
1.4136392,-2.456999,1.1361289
0.49536788,-2.3259745,0.7721001
0.53169215,-2.6136913,0.93130517
2.9191208,-0.676851,1.2240614
0.94592655,-0.58104163,2.1306565
0.9062685,-0.14963901,2.2881472
0.9801425,-0.23453808,1.8676883
1.0328454,-0.18311387,2.0201774
1.0401491,-0.17785633,2.0448852
0.85635865,-0.1408481,1.8395556
1.0233842,-0.13874668,2.5476062
0.76373136,-0.14736724,2.6241632
0.8305119,0.8130613,2.2855418
0.8284644,-0.22805107,1.6267984
0.89571774,-0.15831071,2.2906818
0.6222154,-0.8716479,2.758208
0.84129465,0.35216367,2.3049037
0.86346805,-0.23560047,1.7033541
0.7827033,-0.33513033,2.1479075
0.8523971,-0.23065984,1.6775509
0.6721884,0.29905418,2.2901196
0.56542003,-0.8163257,1.631645
0.6932641,-0.7292165,1.6832802
0.5498029,-0.53443474,1.6872911
0.68935406,-0.40208012,2.0017047
0.76275575,-0.3563568,2.1818223
0.5428752,-0.6887705,1.3697377
0.6734241,-0.58443016,1.4688474
0.7642249,-0.46601897,1.4700078
0.8280839,-0.38589007,1.4902076
0.08783351,-0.8456486,1.7787071
0.34151852,-0.6562224,1.8383884
2.1162,-1.0512819,0.9314283
2.257845,-0.70407563,-0.76609087
1.5557438,-1.0906646,-0.7972139
1.6542335,-0.83221287,-0.83951235
2.0800838,-1.4620059,-0.76209533
2.0131757,-1.4244337,-0.70923436
1.8033584,-0.6529346,-0.6449474
2.6693301,-0.28080052,-0.98731756
1.9575757,-0.70233446,-0.74190044
1.894287,-0.6702998,-0.6830969
1.9140517,-0.65429276,-0.69567263
1.8955165,-0.65919656,-0.7037263
1.3301955,-0.7437635,-0.7144481
1.990651,-0.65587765,-0.73326635
2.2640624,-1.3880575,-0.9012649
2.2772145,-1.3258948,-0.9699744
2.3628132,-1.1431689,-1.0145406
2.1567774,-1.0450985,-0.88402915
2.2427084,-0.72579163,-0.8377346
1.2691796,-1.8190186,-0.54330695
1.4608558,-1.4235926,-0.6379465
1.738305,-0.9660005,-0.87020576
1.6918002,-0.7779953,-0.87235296
1.8250574,-0.75614065,-0.823092
2.0170364,-0.9106762,-0.99328935
2.1611588,-0.7518105,-0.8886372
1.6918311,-0.8759213,-1.0372255
1.6682923,-0.8672939,-1.0012065
1.7043692,-0.8116656,-0.88018167
1.7257086,-0.80634564,-0.8417077
1.4942234,-0.7430442,-0.7322084
1.2650344,-0.71855766,-0.62915695
1.3478659,-0.7315256,-0.70631325
1.391113,-0.7227784,-0.6962632
1.343103,-0.70477134,-0.6175145
1.2684059,-1.5308738,-0.58733606
1.2524207,-1.7514122,-0.5803058
1.4250699,-0.75398785,-0.7915468
1.4237906,-0.7832616,-0.7859212
1.3355483,-0.72959715,-0.69483984
1.5712907,-0.663191,-0.57931876
1.3727986,-1.3651252,-0.61089337
1.3239292,-1.3544617,-0.61263335
1.3763918,-1.2518122,-0.67205846
2.3289826,-1.2786486,0.7448212
1.6005238,-0.7152274,-0.6878784
1.5551997,-0.6713689,-0.62956893
1.5506353,-0.81056195,-0.7612139
1.601285,-0.7072056,-0.73857534
1.5783616,-0.7663545,-0.8047584
1.310795,-1.1780007,-0.5827427
1.4116868,-0.84227043,-0.6487504
1.016493,-0.27974802,1.9002769
1.8586463,-0.6627801,-0.6997293
1.9786683,-0.8449771,-0.66767895
1.6952888,-0.67225605,-0.6436939
1.213782,-0.9423986,-0.56375456
1.273806,-1.0133619,-0.5972463
1.1970649,-0.9211015,-0.5675361
1.3332376,-0.7435476,-0.7108171
1.2710897,-0.7108627,-0.63938534
1.8022571,-1.3005893,-0.6908232
2.218663,-0.6499867,-0.75205445
1.516079,-1.2844377,-0.7212206
1.6556016,-1.0110126,-0.92066205
1.613969,-0.89320916,-0.897226
1.6246845,-0.70237964,-0.7290534
1.6466275,-0.7812999,-0.8579391
1.7445681,-0.749149,-0.8491509
1.5059936,-0.5994397,-0.6782309
2.0258195,-1.4704123,-0.5854292
1.644975,-0.6821299,-0.67448795
1.7755836,-0.9245319,-0.7607354
1.7455069,-0.97133094,-0.8581811
1.9348699,-0.7354407,-0.73543346
1.144698,-1.8533938,-0.5705278
1.4479432,-0.70451707,-0.6823356
1.5081927,-1.0608444,-0.7752801
0.19053756,-2.1361136,1.4246103
2.8881516,-2.215917,3.1071339
0.96398866,-1.1847165,1.0211742
1.7703778,-1.204315,1.0934327
-0.23298968,-2.1497295,2.18769
1.5798093,-1.8995275,1.7613658
1.8075644,-0.20288241,2.0431063
0.8960296,-0.24898577,1.7051026
0.37468517,-0.9455033,1.6136214
0.4482535,-0.9442118,1.6819268
0.8602561,-0.6501011,1.885527
0.861092,-0.30277854,1.6342154
0.08594476,-1.3386455,3.2032444
0.6947948,-0.58663815,1.6081692
0.66112435,-1.3309357,6.0640397
0.87614286,-0.5609128,1.6964164
1.0046748,-0.20698029,2.1397474
0.79613554,-0.15584594,1.6948515
2.5211718,-1.2931116,2.0563338
1.4889492,-1.4134903,-0.6406473
5.194048,-3.4526935,5.7657332
1.8744143,-1.3879554,-1.0080994
1.8769156,-1.2773764,-1.0499018
1.9857274,-1.1520777,-1.1084163
2.179562,-0.82425684,-1.068563
1.9978215,-1.4817905,-0.7943481
2.2875042,-1.0186007,-1.2706445
2.0902865,-1.5369663,-1.1870652
2.086132,-1.4790733,-1.1911229
2.1031225,-1.4062545,-1.1998192
2.541957,-1.0767438,-1.3746552
2.3659503,-1.3639665,-1.4051989
3.993226,-0.3841287,1.4462202
3.6068716,-0.8543293,1.2173432
3.716014,-0.65698785,1.4521004
3.5126178,-0.7510851,1.357814
4.4284124,-0.33248514,0.8656771
2.6285539,4.0577717,1.7533363
1.8003246,-2.0101275,-1.1664137
1.4766401,-2.1404438,-0.83754456
1.3353277,-0.97300225,-0.32086292
1.6138626,-1.2702813,-0.76949465
2.9187057,-0.6400762,1.117288
1.815863,-1.762347,0.45354483
2.3520224,-1.335567,0.6123376
2.7567296,-0.90943784,0.7354733
3.0032754,-0.6118167,0.71594036
2.838498,-0.9748786,0.8609916
2.7548125,-1.0579832,0.4300563
2.7319298,-0.79252535,0.800347
2.5842295,-1.2614851,0.61080563
2.2700918,-0.8040295,0.43942752
1.5011885,-1.3086267,0.1496006
1.9422537,-1.186887,0.40336224
2.9180942,-0.918655,0.93986154
1.8394665,-1.4707091,1.4187262
14.94343,2.4998724,-2.7453973
1.4259988,-1.5340991,2.4547188
0.9024297,-2.7171485,0.88086796
7.9246817,-2.6017108,5.788908
20.03446,-2.962134,5.71801
1.2488562,-2.5294468,0.5151831
1.0129229,-2.0694244,0.08846292
3.1045938,-0.8093203,2.6288092
3.5400512,-0.6707719,1.9440286
-0.09759225,-3.3055675,-0.34857526
2.6746902,-1.3109033,0.62165344
2.8549566,-0.94569784,0.6517395
2.9729955,-0.97921044,0.56469715
3.2439413,-1.0164344,0.4121488
2.123651,-2.0659807,0.3435894
2.3569045,-1.8632758,1.7144185
3.3388727,-2.2786436,1.0244778
3.3624895,-2.1801536,1.2040579
3.4728599,-2.1063056,1.2749445
3.4624567,-1.9452298,1.1687452
3.5595386,-1.8166807,1.1142652
3.9304924,-1.7760756,1.1497015
3.955121,-1.6684592,0.9370557
3.6887877,-1.9089053,0.67157805
2.2894979,-1.2740753,2.6529002
3.5814486,-1.1187079,3.050402
-6.7498336,-0.657615,6.3612275
-5.008318,-0.8590004,4.911708
-3.78069,-1.140032,2.0326307
-3.5553076,-1.0684965,2.1870472
-3.6863017,-1.0642128,1.6161649
-3.991312,-0.8345037,2.0309296
-1.5149199,0.16378069,2.2885747
-0.73537457,-0.0145225525,1.3989583
-1.6987389,0.63076746,2.447497
-1.2575201,0.69092584,2.3595612
-1.2667798,0.022224963,2.658533
-0.8824092,0.025571883,2.635642
-0.5430285,0.03285247,2.497706
-0.4895965,0.08824134,2.1467671
2.5278134,-0.26588714,3.924046
-3.9813871,-0.91068774,4.671935
-4.5174866,-0.19007528,4.9623814
-3.4864368,-2.240767,1.4686496
-2.4998848,-2.1779797,1.7950348
-3.259718,-2.3927372,2.4548938
-2.1073105,-0.6792541,2.8502092
-0.8951262,-0.17399412,3.5094643
-0.7799238,-0.035345495,2.3995068
-0.54234874,-0.16596937,2.3062558
-0.9457513,-0.23119539,2.3475068
-4.596968,-1.6266942,2.4920902
-3.9809926,-1.3204701,3.1791863
-2.3027458,-0.88301903,2.900361
-2.0852332,-0.67426676,2.7628813
-1.6903557,-0.5869058,2.6238315
-1.1602906,-0.4831236,3.0821815
-0.81272495,-0.0684098,2.608923
-1.1519464,-0.2803675,2.0638437
-0.8012148,-0.20671141,2.0060267
-0.4938668,-0.16896117,1.9053558
-0.76827943,-0.39518625,2.1008604
-0.72480285,-0.39673835,2.0094671
-0.8632561,-0.3903517,2.398203
-0.59586346,-0.23978806,2.389985
-1.5409497,-0.21119851,2.366762
-0.7263442,-0.15177053,2.3025732
-0.23911037,-0.07196736,2.30272
-1.4855121,-0.5328221,3.3839908
-2.4531775,1.1306736,3.3897128
-3.3802853,-0.20304078,4.2570257
-3.6167488,0.4295404,4.2106967
-3.5642009,0.84934986,4.198245
-1.8459076,1.1347141,3.913862
-0.65979683,0.19461817,3.0819678
-3.0384636,-0.3347503,2.8585343
-0.24624623,-2.9110384,0.5420778
1.226945,-2.7093768,0.47715983
0.98440564,-2.592641,0.62180674
-0.4788059,-2.8044615,0.17714402
-3.7826996,-2.430204,6.6343575
0.7895576,-3.2059095,0.91456044
1.2675177,-3.168347,0.34083804
1.7418519,-2.4920611,0.3852435
-0.4661175,-2.993307,-0.39978626
1.8881882,-2.4879906,0.8096981
2.0345306,-2.7792861,1.1255124
2.12389,-2.734786,1.2340645
2.0466256,-2.365437,2.3133044
1.7423342,-2.7587445,0.34400722
1.0318409,-3.1097004,0.13422474
0.5671483,-2.9477298,0.22855136
0.69784606,-2.945719,0.24951693
-0.23919858,-2.6691952,6.2853813
1.2488452,-2.748967,0.33603796
5.4625454,-0.8195326,9.511923
7.524216,2.162243,-0.53477764
13.680793,4.188091,-2.2029057
1.7596527,-0.54901797,-0.028535753
1.6399974,-0.57217044,-0.12455997
0.4492303,-2.8907223,0.024837106
-3.5910578,-2.2921937,6.387384
0.805936,-2.612522,1.7955694
0.7131945,-2.7218423,0.8982111
7.1004515,-1.9446342,4.0411305
21.920849,5.571367,-2.6449432
13.364106,-2.2475278,7.3768253
10.165096,-1.0724442,5.011971
4.046322,-1.6362195,5.55457
36.55693,-2.155912,12.710159
39.749332,-3.441109,14.302862
0.951543,-2.7779207,0.19011113
1.4784101,-2.8259823,0.23649046
1.5674101,-2.7858458,0.2743946
1.8421105,-2.7765996,0.27797624
18.398886,-4.0997133,8.114275
0.88778055,-0.56714803,1.3280572
0.72662055,-0.8193007,1.3002659
0.8431934,-1.1394694,2.1367261
-0.3904556,-1.8797715,0.80695045
-0.020925418,-1.9134254,1.0453608
0.29705107,-1.4389582,1.4264582
1.4598497,-0.97393876,2.2016165
-0.9285673,-2.233014,1.9732807
-2.0615666,-2.1083586,1.42115
-0.41422307,-2.0920463,1.3814226
0.6387681,-0.8370264,1.254104
0.9998666,-0.78875893,1.38694
0.6788243,-1.1771207,1.3727707
-0.16629447,-1.6022706,0.33710858
-0.15228023,-1.3587849,0.30046514
-0.17024638,-1.1881697,0.31134108
0.10569094,-0.8856688,0.23190054
-0.2931894,-1.6160793,0.30792204
-0.115228906,-1.142247,0.28815976
0.15327774,-0.86031777,0.19955632
0.31799054,-0.67148453,0.07602182
0.23803674,-0.77863497,0.16421214
0.45242536,-0.4155259,-0.14514682
0.4396199,-0.40724015,-0.19335589
0.44455004,-0.41043013,-0.17479506
0.43259096,-0.40269226,-0.21981707
1.4843999,-0.697959,1.9434761
1.8551751,-0.6314158,2.0438118
-7.0113087,-4.678794,1.5160942
2.5547743,-1.1048012,3.5498927
-6.485831,-4.0567756,6.0266685
-0.8539399,-1.919061,8.542967
5.4623337,3.2379503,61.316742
6.709362,2.3362594,50.13922
-3.1255393,-3.1993783,2.2655125
-1.12259,-2.0052423,0.21484128
0.9242264,-2.0383918,2.7790983
0.21342622,-1.5598242,1.5395341
0.005241975,-1.6733334,1.0344714
0.5391656,-0.98398834,1.2262657
1.1063627,-0.5061237,1.3708586
1.3886067,0.12071729,1.3425506
1.3037597,-0.6642758,1.5211655
15.722726,-2.2082744,8.020597
2.2904363,-1.2718124,2.965515
0.03795205,-1.5517442,1.638215
0.7311951,-1.9875681,1.8859025
0.5825819,-1.1740448,1.506522
0.9746243,-1.3374863,1.5775536
0.5605742,-1.8598106,1.8217683
1.8925735,-1.092787,2.0758412
0.8420445,-0.90364665,1.2234727
1.07608,-0.7065508,1.2374861
0.44298422,-1.7144034,1.4795423
1.4183375,-0.8582689,1.9115803
1.2511379,-0.9181896,2.0087316
-0.3834499,-2.321418,1.0402845
-0.59082353,-2.1675498,1.037609
-0.63682353,-2.217244,1.2390274
-0.15651359,-2.409874,1.6323602
2.5675492,-1.5303807,4.730172
0.65193474,-1.482497,1.3532428
0.40913236,-1.1608176,1.0176624
0.5376805,-0.7671768,2.126468
-2.3963614,-2.9015176,1.4760202
-2.2415695,-2.7961915,0.9019941
-2.343263,-2.642051,0.64578235
0.42265236,-1.5366483,13.3477745
-2.5456915,-2.4108105,2.8873389
-2.8864307,-3.3902843,4.2673635
-2.48483,-3.4314198,4.339461
-2.3312597,-3.0040224,2.2183723
8.179074,-1.0592682,5.7153726
1.76979,-0.38121772,2.8337102
-4.635084,-1.0874958,2.8956335
8.931005,-0.68500763,4.7012935
-4.117926,-1.0045574,2.2665544
-2.1942663,-0.5065561,3.1836522
-0.5624355,-2.940375,2.2150831
-0.21922769,-2.73961,-0.32256547
1.4225489,-2.2916844,1.2211379
6.7244987,-3.0695546,5.5796494
15.880635,0.49463123,3.5092988
-2.946044,-3.024547,2.379219
-1.5833589,-2.1132565,0.77496946
4.3347597,0.44452745,20.73259
7.576496,-1.2374318,9.006202
17.39726,1.6740847,40.11345
-0.21720256,-2.9985573,2.2730904
-3.1599822,-3.3244357,1.2333935
-8.602622,-2.3797677,8.476816
0.3099805,-3.025834,4.644962
4.565899,0.12804705,18.049181
-1.3971723,-2.5715888,1.4060249
6.317402,-2.5480075,10.086044
18.714643,2.0467844,39.01667
-3.6966958,-3.3019464,2.0360053
17.949059,1.9115889,38.878216
0.1596862,-2.880993,12.563221
-9.85095,-1.9849374,9.413386
3.2653818,-3.4306054,3.9286985
0.9949399,-0.17955542,10.264614
5.087618,-0.7501995,5.011861
14.128797,1.8738868,35.55011
-0.6287354,-2.9213398,1.3531212
-1.8543366,-2.776004,1.4439932
-8.480137,25.88967,1.5804507
-8.033322,8.278496,5.5047665
3.993855,-0.23902285,3.1519759
2.5291305,-1.3401914,1.6265318
2.3729823,-1.24507,1.3120912
0.7839743,-2.9237604,1.7494615
1.9734479,-1.9623923,1.9827744
2.2672238,-0.026489258,1.6475271
1.9566127,0.118588686,1.5171504
1.5875703,-1.5728104,1.880864
2.5133755,-0.55426687,1.8368155
-0.40488422,-2.6780658,0.856148
0.4207083,-2.5647418,0.8989934
1.6249086,-2.1344695,1.266831
0.4206611,-2.7153697,0.7317915
-0.51424634,-2.846179,0.6087421
-0.44616306,-2.8887799,1.0123829
-1.3147782,-3.0192878,2.031482
-3.2697086,-3.1570165,4.2783256
3.3787763,0.17266357,1.6076915
4.5689464,0.75462085,1.0303069
2.9604611,-0.20623368,2.0154479
2.6885977,-0.4672342,2.0247161
2.6619942,0.37870395,1.9418911
2.5366268,0.5571349,1.873831
0.82025063,-2.1377683,0.91012776
0.9076153,-2.1096425,0.95832014
2.7010858,0.5474404,1.9003047
2.7533135,0.23590386,1.9058397
2.6625855,-0.5021122,2.2773247
2.790044,-0.062144637,2.0460117
1.4208118,-1.0855253,1.48196
0.8093444,-1.557239,8.111842
2.633854,-1.6602571,6.090952
2.4279726,-0.8348028,1.8623039
2.419424,0.9392355,1.6199199
1.7707385,-0.8746727,1.7802716
1.9942929,-0.76579577,1.781982
2.1544363,-0.5790443,1.7818646
1.1524454,-1.8722026,1.2161161
1.7913536,-1.4502182,1.6317962
2.3328886,-1.8461068,2.0325975
1.9375659,-1.318752,1.7400048
2.651012,-1.1255255,4.9464927
1.6739796,0.62829715,1.2953402
1.108086,-1.5793903,-0.3122768
1.751115,-1.3237348,1.7633702
0.93241584,-1.0517607,1.9940896
