latent_1,latent_2
0.26690745,0.5646403
-0.04703652,0.46357468
-0.06557869,-0.06260499
-0.0065468466,0.16996518
0.06811369,0.58156526
0.0121260965,-0.090681285
-0.108322136,-0.15989646
-0.10791468,-0.19381246
-0.18385111,0.105971366
-0.2437837,-0.897123
-0.64984167,-0.9191991
-0.06671774,0.2690076
-0.42949438,-0.024609178
-0.3060584,0.49755648
-0.044077866,0.5785302
-0.09073531,0.3238056
-0.2346686,0.22951618
-1.3005108,-0.6454607
-1.116161,0.015104681
-0.3053651,-1.0269991
-0.18664001,-0.969687
-0.052422278,-0.9385228
-0.38543487,-1.2763935
-0.12400364,-1.1270939
-0.6524335,-1.2025849
-0.48976946,-1.0078636
-0.24720512,-0.6801412
-0.44894087,-0.9350058
-0.3891561,-0.9408835
-0.20627199,-1.0412006
-0.20574997,-1.01999
-0.17252265,-1.0107411
-0.47761226,-1.2336608
-0.4062209,-1.1999196
-0.42569172,-1.2367091
-0.35806572,-1.896758
-1.7127784,-0.8488891
-1.7758305,-1.5569497
-0.41163027,-0.22920498
-0.11504447,0.24296191
-0.44527018,-2.1098125
-1.8787782,-0.58579504
-1.9154197,-1.6139693
-0.61899126,-1.9041756
-0.6739744,-1.7634991
-0.99569273,-1.4964793
-0.481277,-1.7554432
-2.126577,-0.91593874
-0.3435459,-0.47087988
-0.25826657,-1.3868672
-0.71141386,0.012265831
-0.2933216,-1.4265498
-0.22743975,-1.4167398
-0.13146411,-1.3402079
-0.16989492,-1.2356688
-0.16632007,-1.274908
-0.17906438,-1.2586199
-0.6124811,-1.176299
-0.48025048,-1.1799076
-0.35006964,-0.2938144
-0.20007013,-1.2329966
-0.08884298,-0.54022
-0.09670781,-0.2547725
-0.7454389,0.49908188
-0.36716568,-1.2543724
-0.281559,-1.1023111
-0.22454928,-0.93283236
-0.111712925,-0.7508377
-0.09315681,-0.8974657
-0.032008044,-0.90178835
-0.37904596,-0.68792236
-0.29788864,-0.8801731
-0.26836538,-1.1451113
-0.2542889,-1.1248324
-0.16411172,-1.4638368
-0.1108812,-1.4799863
-0.10572349,-1.4490029
-0.12197744,-1.4179713
-0.10497438,-1.509215
-0.14065824,-1.4108652
-0.117609255,-1.2553955
-0.14371501,-1.080066
-0.12072467,-1.1548742
0.055653222,-1.0961314
-0.22735833,-1.259405
0.32726812,0.06620315
0.37006688,0.044812232
0.36129594,0.6286279
0.7360788,0.537379
0.61815494,0.3617802
0.641786,0.32838216
0.7322551,0.640574
0.27958393,0.57266057
0.28149807,0.4483067
0.5478678,0.58243704
0.89350843,0.6559893
0.34806454,0.5256487
-0.52959883,0.15915135
0.7652476,0.47754803
0.87826073,0.66913116
0.22726156,0.40752926
0.87494594,0.64552605
0.4301324,0.48668304
0.2965061,-0.0205445
0.38473505,0.11501923
0.28836358,0.34714547
0.27046633,0.4623182
0.32011658,0.4794803
0.5354182,0.21055487
0.58731705,0.26121524
0.65060055,0.3359212
0.6868092,0.3993055
0.039455064,-0.089196414
0.2581979,0.07084909
-0.03785538,0.17415479
0.082177766,0.59075963
-0.04733073,0.38217726
0.11736501,0.48255756
-0.16778086,0.21242777
-0.12689577,0.174333
0.44402707,0.4802697
0.5014397,0.42530063
0.41988719,0.52209544
0.53920615,0.41464093
0.64280105,0.47497323
0.60318434,0.36080924
0.10491253,0.465889
0.14134957,0.76736856
-0.11267506,0.23059097
0.02330304,0.22426954
-0.0063794767,0.3234103
-0.083203666,0.45662835
0.45586884,0.31811062
-0.26928097,-0.3682039
-0.14720617,-0.009673446
0.25593472,0.1672211
0.47776783,0.30023196
0.4605118,0.3871664
0.27408552,0.28986028
0.005475768,0.6858381
0.29460418,0.37194315
0.37966168,0.32123247
0.47860253,0.22201481
0.50784945,0.24125484
0.60979486,0.23294345
0.6765832,0.45353392
0.7314569,0.3754821
0.73564565,0.3845438
0.5810189,0.44012466
0.041325577,-0.20102963
-0.09057652,-0.28465387
0.5254476,0.24857667
0.54208076,0.20950463
0.66035855,0.32312825
0.6477593,0.5727855
0.09213365,-0.008571714
0.15321578,-0.06782302
0.20181014,0.027326852
-0.77649,0.40533105
0.47050786,0.28586844
0.34738505,0.49311736
0.117005356,0.48125055
0.21249487,0.679402
0.48350286,0.37914446
0.15683939,0.10132244
-0.030421726,0.5278001
0.8175969,0.69284964
0.5114647,0.48594967
-0.09409379,0.6295421
0.34926617,0.43985704
0.05676306,0.4229559
0.034341343,0.32299343
0.019841678,0.32820633
0.4933207,0.22273555
0.6283243,0.27889302
-0.22889291,0.27081004
0.14668788,0.6321697
-0.07100784,0.19272652
0.016787536,0.3737537
0.03803373,0.4595491
0.27759647,0.60599124
0.15427627,0.51180863
0.21575047,0.6453047
0.42184544,0.6680441
-0.57520974,0.3212724
0.2881968,0.70326555
-0.15188776,0.5828105
-0.116036884,0.6033894
0.12385119,0.66533124
-0.13142012,-0.4289362
0.2785592,0.5990468
-0.049085133,0.39531556
-0.30984294,-0.9904026
-0.9928775,-0.7504629
0.2540648,-0.39843878
0.12445367,-0.22287962
-0.53669846,-1.0560791
-0.37501633,-0.69565284
0.18904974,0.21043554
0.8308666,0.65063286
0.2212403,-0.19437322
0.19044991,-0.19129929
0.29310125,0.10671988
0.7052119,0.43129554
-0.7151522,-0.38836876
0.5624385,0.3269135
-1.4098257,-0.6618707
0.5421512,0.3991659
0.45731068,0.59807765
0.69454324,0.7233645
-0.11801528,-0.3807138
-0.15639775,-0.0510256
-2.296096,-1.4184465
0.058459528,0.056307226
0.10241235,0.13131395
0.042369373,0.20247903
0.1561531,0.594059
-0.31299567,0.20171967
0.050891884,0.36434355
0.14169444,-0.08002064
0.113904364,-0.044773906
0.12406004,0.04332128
-0.034991972,0.39397123
0.09357429,0.085871965
0.04979778,0.6551508
-0.17074738,0.38163415
-0.18400453,0.45529535
-0.114886515,0.41021827
-0.2969452,0.53457487
0.33440256,0.2749497
0.10491372,-0.46844932
-0.22982834,-0.5337503
-0.186321,0.36804345
-0.12438702,0.16317192
0.01692117,0.5498259
-0.01684355,-0.5453236
-0.005980245,-0.10007915
0.030254371,0.32782832
0.23585095,0.518904
-0.09641313,0.33609512
0.3703152,-0.026415914
0.17060079,0.30978253
0.18112971,-0.24523887
0.5161762,0.06040445
0.38631737,-0.2241399
0.21579148,-0.1696051
-0.11162447,0.43892136
-0.23023222,-0.12534532
-0.4513055,0.41796306
-0.059440605,-0.8687116
-0.30549145,-1.2350304
-1.8047019,-0.83982265
-1.7228212,-0.21732232
-0.20042585,-1.0426997
0.07181252,-0.732147
-0.2581135,0.04879704
-0.23180471,0.5591924
-0.16247831,-1.5185713
-0.10195338,-0.03039357
0.027565606,0.2711791
-0.0067086136,0.31574395
-0.05041837,0.38954094
-0.034261458,-0.7211306
-0.27608585,-0.6788589
-0.26659775,-0.7890022
-0.2598635,-0.7424569
-0.27921307,-0.6885835
-0.12193572,-0.6445514
-0.07060241,-0.5636319
-0.123951666,-0.48825523
-0.0024684584,-0.4419572
-0.03583943,-0.57159436
-0.59833217,-0.0030547082
-0.7870132,0.32632115
-0.43546748,-1.0808796
-0.71469563,-0.7544787
-0.21607159,-0.37272725
-0.2958579,-0.25881407
-0.11064123,-0.33441874
-0.018714659,-0.414463
0.7831155,0.46786872
1.049723,0.84853077
0.894586,0.5178093
0.8804492,0.5630113
0.7685015,0.43073192
0.68040574,0.3852164
0.6643945,0.35599557
0.68042445,0.53036344
-0.46255875,0.74972093
-0.78865266,-0.68393064
-0.043809526,-0.52737224
-0.24938785,-1.2994881
-0.32763267,-1.2091364
-0.47753084,-1.4662851
-0.10522782,-0.30131075
-0.1757885,0.31557432
0.6074151,0.2794514
0.6077011,0.34509125
0.49044722,0.1697202
-0.4930898,-1.0673803
-0.5800004,-0.8553759
-0.38331723,-0.45545325
-0.0879265,-0.33122823
-0.016388051,-0.21220383
-0.13133238,-0.17502472
0.4890194,0.26158097
0.5082179,0.23350587
0.63359505,0.35365096
0.6768624,0.40898123
0.19065572,0.3968654
0.4494925,0.20164791
0.07702804,0.2545593
0.42143196,0.25678745
0.5118502,0.22237161
0.51003754,0.32039168
0.6001397,0.35781327
-0.2368745,-0.23770055
0.14327611,0.27395394
0.17876567,-0.3054144
0.23913564,-0.29884288
0.2469386,-0.26499483
0.22930028,0.45573512
0.3364817,0.640339
0.13413312,-0.1688498
-0.37449622,-1.387393
-0.06956374,-1.2280289
-0.025034778,-1.2148241
-0.0076376116,-1.3571743
-1.3372666,-1.7830187
-0.4209975,-1.5179431
-0.37135088,-1.3365803
-0.30166364,-0.95825195
-0.0006168997,-1.3473567
-0.23460291,-1.0071343
-0.34903502,-1.2155542
-0.43621504,-1.1371979
-0.47853172,-1.0414574
-0.09713685,-1.1951104
-0.13328396,-1.42354
-0.055122487,-1.3968743
-0.053260915,-1.3822709
-1.7197,-1.4604089
-0.075533025,-1.2093416
-2.0202723,0.070542365
-0.44015467,0.688998
-0.51611185,0.9224644
-0.25158834,0.80678916
0.35696208,0.31909838
-0.11674654,-1.2920989
-1.1439773,-1.7108794
-0.19034539,-1.355508
-0.040370338,-1.2883073
-1.185413,-0.21275249
-1.0649806,1.273515
-2.1137748,-0.41135368
-1.0535815,0.6060926
-1.4152429,-0.27223602
-3.190305,0.82990515
-4.0626783,1.4508296
0.0075095976,-1.2767211
-0.06749832,-1.2475482
-0.05804097,-1.2204913
-0.048587434,-1.179402
-2.7842846,-0.9755753
0.47359192,0.40934625
0.576331,0.19304195
-0.04556059,-0.39638302
-0.053544752,-0.83333457
-0.076523416,-0.810977
-0.1344993,-0.4436985
-0.34801185,0.15043178
-0.34538674,-1.2173576
-0.17526673,-1.1738158
-0.17779492,-0.9929267
0.593115,0.17128888
0.52829826,0.14895228
0.1668575,-0.30613765
-0.21289621,-0.43474206
0.12722434,-0.35382077
0.20606531,-0.23310086
0.3160383,0.13919917
0.007073649,-0.55964947
0.06627203,-0.066377014
0.47211558,0.20322719
0.61702657,0.30329517
0.2760595,0.3177586
0.8018476,0.5737972
0.84581846,0.53859854
0.8458959,0.52407956
0.85696507,0.5247257
0.25129652,0.18820217
0.20758583,0.33184424
-0.6557704,-2.6764717
-0.713724,-0.045498997
-1.8696387,-2.746536
-1.8757967,-1.3069874
-8.298428,4.196715
-7.2311416,3.5522704
-0.85754657,-1.8900784
-0.013930432,-0.894233
-0.64950335,-0.9294925
0.077493794,-0.67514694
-0.043241255,-0.73922324
0.21643366,-0.0373604
0.50495136,0.38699856
0.8029096,0.48726597
0.55735636,0.23524061
-1.9931036,-0.072475046
-0.503826,-0.13619384
0.0480764,-0.80339897
-0.36944687,-0.8339927
0.14268757,-0.39161107
0.10713876,-0.5623547
-0.3858391,-0.8326479
-0.44646835,0.23285249
0.17651393,0.18546513
0.64219904,0.20192662
0.0645249,-0.7515681
0.3664528,-0.22990796
-0.02323746,-0.05718872
-0.15369843,-1.082819
-0.059600346,-1.0115201
-0.020819776,-1.129099
-0.31999433,-1.198443
-1.0115682,-0.52942455
-0.008052698,-0.5862942
0.3084979,-0.24174353
0.11580325,0.072116286
-0.43470705,-1.6337429
-0.08040606,-1.4748393
-0.022284858,-1.3748337
-2.4492655,-1.2452208
-0.5109544,-1.5743409
-1.4391578,-2.0333335
-1.5482057,-1.9908601
-0.7047913,-1.7429441
-1.2434957,0.566977
-0.091017954,0.8270438
-0.23967873,-0.78466177
-1.0504285,1.0051323
-0.10376369,-0.61624527
0.1356572,-0.16196522
-1.9921082,-1.0384939
0.066631205,-1.1728731
-0.1803888,-0.9761164
-1.9852977,-1.1176198
-0.97530067,1.085146
-0.6417903,-1.8535742
0.117221005,-1.0093414
-3.1636884,0.86233747
-2.0236673,-0.09864852
-6.453469,2.8808455
-0.70490444,-1.5132707
-0.42284358,-1.9401728
-1.0322894,-2.4610143
-1.5241452,-1.5435177
-2.9719357,0.7389592
-0.19591545,-1.4065231
-2.6970754,-0.9677278
-6.0530934,3.519559
-0.47916138,-2.1111422
-6.1194916,3.292395
-2.9696136,-1.8936492
-0.9145237,-2.49566
-1.8296431,-1.3757561
-0.97760916,0.05167523
-1.1000944,0.4276407
-5.4553742,3.0087843
-0.33892143,-1.5416182
-0.3865224,-1.599842
-1.0578269,-9.038451
0.32476962,-3.040291
-0.2204232,0.6086985
-0.18346296,-0.28605065
0.116191514,-0.3079501
-0.6387255,-1.376774
-0.47707975,-0.7715634
0.34592235,0.19613507
0.38339174,0.17173675
-0.27289164,-0.55736434
-0.042827718,0.38555852
-0.12139594,-1.3891691
-0.13637815,-1.2800769
-0.12173914,-0.9784441
-0.10705697,-1.3020173
-0.034347646,-1.4447497
-0.19249378,-1.5346838
-0.46699762,-1.7412747
-1.2535118,-1.9656206
0.14896776,0.7169597
0.023583658,0.77873504
0.22562803,0.7776191
0.006965407,0.5019046
0.26049995,0.6158042
0.33544755,0.57650423
0.014774212,-0.91767824
-0.008476607,-0.8813708
0.3177451,0.65329385
0.23766638,0.66211605
-0.007113925,0.5179436
0.21735312,0.6814052
-0.15791677,-0.033252448
-1.5622725,-0.9238796
-1.3982264,-0.6725112
-0.008006326,0.1837441
0.4720533,0.2405285
0.111767896,-0.09349212
0.26739216,-0.057085007
0.22444881,0.2114959
0.07585467,-0.80561364
-0.15737568,-0.4189237
-0.5612533,-0.49312708
-0.25125027,-0.23812708
-1.1112436,-0.13579878
0.6362908,0.46306995
0.042117126,-0.29013583
-0.19709574,-0.2740272
0.043251164,-0.2749798
-0.01096069,-0.027204841
-0.027898423,0.02645424
-0.12346517,-0.052527636
-0.27034557,-0.7291765
-0.81869745,0.78685653
0.25192606,0.46483317
0.0036285007,0.40029243
0.4215479,0.17422727
0.30741274,0.6168673
0.6115205,0.17166498
0.41815102,0.59003663
0.5952015,0.27260497
0.7036412,0.3051863
0.2676797,0.3923196
0.40758872,0.5477371
0.27722466,0.3940318
0.57056785,0.23407033
0.6930336,0.31659606
0.30571115,0.42851534
0.17310669,0.3782101
0.46658576,0.6256387
0.42473245,0.4676793
0.38189423,0.3367739
0.17616905,0.33785906
0.35153162,0.48440817
0.37066472,0.26935247
0.37698162,0.02418986
0.41364527,0.38621548
0.22520258,-0.43168375
0.23773207,-0.37049815
0.17612804,-0.47260365
0.18392922,-0.7352587
-0.19664429,-1.1866473
0.07502163,-0.9059657
0.112476476,-0.64994097
0.09379042,-0.2318196
0.6878846,0.3873463
0.026003964,0.45535937
0.08924473,0.285185
0.09493721,-0.2507592
0.15623023,0.50189805
0.5498922,0.2571557
-1.8946685,2.1115084
0.45363796,0.5908241
0.36511922,0.69907844
-0.90897024,2.5091703
0.7729329,0.27312556
-0.33898318,-1.0162112
-0.77854234,-0.15263698
0.003537544,-0.6989012
0.7472628,0.4950426
0.9646284,0.6894374
0.43807387,0.02691856
0.1643659,-0.23078701
1.0340035,0.73537135
-0.17939787,-0.51446307
0.64822954,0.383377
-0.07967698,-0.72128785
0.36172605,-0.14069876
0.38984096,0.30237213
-0.057052486,-1.0666174
0.047214873,-0.6393466
-0.13064335,-0.20739147
0.6888102,0.2961581
0.8531575,0.43629566
0.35742986,0.41456786
0.5793749,0.18566063
0.6414282,0.3616934
0.6581434,0.27198306
0.74283123,0.44829467
0.7092236,0.36487415
0.84331465,0.47601965
0.64743257,0.6183425
0.70074594,0.41137818
0.7628776,0.3786787
-0.72095597,-0.9186748
-1.7654405,0.65811455
0.31647968,-0.014291495
0.1978934,0.2677571
0.14470781,-0.3651403
0.82963014,0.41776052
0.70728433,0.31252912
0.79875267,0.3892719
0.6826885,0.24752203
-0.40475082,-1.2665848
-0.15283929,-0.58543384
0.01689554,-0.6449168
0.048745163,-0.5482595
0.13885666,-0.09178218
0.73425794,0.4009991
0.91602397,0.680611
0.9944388,0.72614896
0.14273025,-0.5606774
-0.26917124,-0.38098106
-0.13526474,-0.3858976
0.017633803,-0.3763443
-0.077590935,-0.08512959
0.1336837,-0.32388386
0.17560877,-0.522436
-0.2588755,0.5723425
-0.0052516377,-0.42915782
0.08917213,-0.3394043
0.79652774,0.43013528
-0.32534397,-1.4415077
-0.006835333,-1.3437744
-0.19329296,-0.85230434
0.11247636,0.17753068
0.45469713,0.10632387
-0.07504701,-0.048640817
-0.034521095,-0.82341504
-0.5756242,-1.3286154
-0.41074085,-0.9997941
-0.5647721,-1.5468554
-0.14148413,-1.3547994
-0.5934033,-1.05318
-0.13627444,-0.8122302
0.60258186,0.2253758
-0.4096247,0.08248547
0.12062848,0.059240848
0.20343603,0.20801643
0.27342558,-0.04344091
0.3411212,0.4796733
0.48738384,0.63847804
0.45291936,0.6209614
0.28982162,0.2979206
0.61631274,0.1933792
-0.36413598,-0.90854466
0.59877026,0.23272982
0.6118444,0.30081347
0.79689384,0.46626893
-0.3507688,-0.34697232
-0.47479665,0.54771376
-0.5273739,0.832299
0.080217965,0.28449693
0.18775584,0.39730194
0.04996825,0.19887021
0.4152186,0.42746738
0.53433776,0.6263443
0.16584052,0.30255666
0.73875684,0.5197543
0.73364073,0.49873605
0.61471355,0.3529487
0.58861077,0.33093646
0.702492,0.3757092
0.19316973,0.5640559
0.02163858,-0.111450166
0.33420193,0.016474158
0.3461566,0.34601453
0.054533012,0.49804464
0.51942265,0.46881166
0.30861795,0.46332005
-0.03514456,-0.07040915
0.21883918,-0.06183228
0.35436606,0.21651283
-0.55631185,-0.7927283
-0.49611175,-0.76503325
-0.5111185,-0.62264776
-0.6082922,-0.55451167
-1.4053326,0.0006826222
0.020009525,0.4762701
0.17962934,0.32170227
0.025853164,-0.07816109
-0.26016974,-0.5833528
-0.12521444,-0.4118832
-0.026057594,-0.5179354
-0.042520754,-0.757113
-0.06366276,-0.67413783
-0.024877422,-0.7637179
-0.0040582335,-0.7405578
0.01367236,-0.57248414
0.46398848,0.12695554
0.3340292,0.36207142
0.6179074,0.6692513
0.33152223,0.4604849
0.7612252,0.29039016
0.62488055,0.5912092
0.5601585,0.55548835
0.67287767,0.6752212
0.53575456,0.6753887
0.5605056,0.38065568
0.42128873,0.37768045
0.64036846,0.51158
0.3864807,0.44011274
0.71813345,0.37076154
0.8212816,0.5438211
0.92684495,0.6231965
0.5734856,0.3254576
0.76632965,0.57827616
0.7673942,0.64381146
0.58727,0.5596112
0.36980015,0.19587675
0.4746548,0.39769438
0.3770485,0.48921886
0.46431065,0.5287429
0.63644433,0.43354574
0.550735,0.28410235
-0.040794127,0.050452262
0.9126514,0.46621814
0.99619997,0.5603734
0.69575834,0.28842762
0.40831828,0.4546807
0.6877914,0.37715665
0.79194957,0.4836177
0.934569,0.59037364
-0.49401736,-1.0334079
0.7271206,0.46009758
0.21349265,0.3376496
0.43570387,0.41334513
0.7947153,0.49056008
0.7806002,0.52037036
0.94572747,0.628958
0.9574342,0.65063155
0.32821035,0.4109886
0.3693701,0.4622672
0.68504095,0.3480523
0.6527596,0.34697917
0.35046637,0.25293925
0.6367457,0.79138124
0.6563592,0.53419256
0.7143024,0.7108964
0.57547134,0.39926222
0.62691855,0.59733045
0.6387671,0.6570486
0.68779624,0.7237071
0.6541445,0.606138
0.598655,0.64736664
-0.022486798,0.45114663
0.45259547,0.41158167
0.5132918,0.30140737
0.62092495,0.31918827
0.6700118,0.3688127
0.76038927,0.4818702
0.8589811,0.5620146
0.8110527,0.51000726
0.80090654,0.5344374
0.6703989,0.41293433
0.687035,0.402751
0.7112858,0.43341306
0.2611034,0.45484737
0.5354918,0.46452203
0.25721347,0.44737402
0.30021715,0.5805663
0.16552283,0.30975273
-0.021994583,-0.067214936
-0.1385883,0.092666775
-0.115870945,-0.8932848
-0.6086858,0.15392211
0.36668158,0.053781778
0.5030191,0.2440609
0.23527278,0.4031662
0.66944385,0.6065538
0.55878353,0.63383436
0.1138537,0.3009508
0.29896057,0.38639322
0.54381263,0.47372594
0.5152861,0.5437232
0.68660045,0.598874
0.06566287,1.1179377
0.58748496,0.61659634
0.79023194,0.77853894
0.69086015,0.654287
1.0010847,0.7132069
0.6674268,0.7653017
0.5921477,0.5870551
0.6822675,0.4192864
0.7887208,0.54517555
0.8896327,0.60290253
-0.18818413,-0.94738424
0.9425353,0.6596128
-0.5918902,-0.20376465
0.90479344,0.6341399
0.70571923,0.47808567
0.37667173,0.24657717
0.34501767,0.40449145
0.4685428,0.44212165
0.5639577,0.6204431
0.48140347,0.5940292
0.4596324,0.27584103
0.68055546,0.31827644
0.96276927,0.61404645
0.86998224,0.61868227
-0.1265726,-1.0929108
-1.3218545,-0.83935845
-0.3156278,-0.3143427
-0.18632482,0.037874132
0.5960823,0.5193318
0.96401715,0.69260156
0.9932061,0.70851827
0.86886567,0.587211
0.93677694,0.64719236
0.86526,0.59215987
0.8799793,0.6090249
0.9560789,0.659529
0.75163066,0.3376371
0.8611429,0.52818143
0.3909992,-0.07896063
0.30452657,-0.10415241
0.30319583,0.3732672
0.3427691,0.16575053
-0.056172483,-0.18954179
0.040282853,-0.5849749
0.07016743,-0.58322537
0.49781287,0.08968392
0.81336975,0.44409123
0.1322067,-0.7574531
0.0051901424,-0.6511228
0.060223944,-0.36196086
0.47259057,0.0592995
0.4064675,0.13084355
-0.0020109331,-0.5741193
0.12850727,-0.49565098
0.3024485,0.058446795
0.3397795,0.69731605
0.8485428,0.6530634
0.65194404,0.29887798
0.48673964,0.7478974
0.26681316,-0.13928673
0.03342045,0.061101705
-0.45260966,-1.0593804
0.46536815,0.5254595
-1.2193763,-0.78248787
-2.7217894,-0.23379311
0.039357312,-0.15472981
-0.012731067,0.7584696
-1.2018136,-0.30480036
-0.04984402,0.16522613
0.5546006,0.24117818
0.4571159,0.51265025
0.6786751,0.3640701
0.90574783,0.63170385
0.756002,0.4393442
0.7758902,0.4696962
0.11573733,0.7037102
-0.016837828,0.6420946
-0.012063256,0.6524162
-0.7663275,-0.78414786
-0.09858536,-0.7272341
0.18671061,-0.27341208
0.30342484,0.06847492
0.6558951,0.26607254
0.78510714,0.40943864
0.8959136,0.52019966
0.90994763,0.54267716
0.88381886,0.5659181
0.67192316,0.31135538
0.7098193,0.36644688
0.78554475,0.45004657
