train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,learning_rates,grad_norms,epoch
4.711049640963409,0.10947370503367274,4.646174044693269,0.0648741989220909,1.284435405185037,1.0000000000000004e-06,0.001,187.58025894975904,1
0.13442399743052633,0.09322298654855297,0.10438358361382899,0.03004037855098549,0.03305884789993623,1.0472898382363598e-06,0.001,8.01121412183901,2
0.36990652271889546,0.08699376351261706,0.344843917481968,0.025062196060040266,0.37139413713416874,1.0968160052731382e-06,0.001,3.7162832487802095,3
0.11242034825996303,0.08592598300192646,0.08811680745780623,0.024303511923953063,0.025472601045090165,1.1486842567375548e-06,0.001,7.632638288671619,4
0.23488622043687818,0.0838506159403039,0.2108536111354946,0.02403230055031831,0.26051428920051695,1.2030053494233242e-06,0.001,3.6577406231596217,5
0.08943510228671421,0.0815396643536585,0.06554984593669394,0.02388523086988482,0.019841921976582973,1.2598952777950282e-06,0.001,6.054977691256128,6
0.08496587401144189,0.07873491756584419,0.06121575609503129,0.02375009225346767,0.019157587324570485,1.319475521676708e-06,0.001,3.886995605127026,7
0.08547660496518622,0.07477816497937621,0.06185549747486053,0.023621078316403983,0.021411680127852658,1.381873305653633e-06,0.001,4.172902848014508,8
0.2600139011063638,0.07139895746429625,0.23655186287565277,0.023461636258588926,0.27298151189407793,1.4472218707411363e-06,0.001,6.856563984317068,9
0.07562000912849838,0.06858570928847169,0.05233523304938861,0.02328472609201981,0.032928704914359445,1.5156607589006032e-06,0.001,3.573281810573625,10
0.07582736555677203,0.0669122562928039,0.05256532842583933,0.023261785050183472,0.1587744338439889,1.5873361110102104e-06,0.001,5.008168315781883,11
0.07137360192252801,0.06558251015313712,0.0482298177883815,0.02314372658205326,0.03469499455488032,1.662400978926612e-06,0.001,3.487184765950416,12
0.07078487296749957,0.06488690981898479,0.047707137188779065,0.02307766817759304,0.03884703399035883,1.7410156523040168e-06,0.001,6.460557306022393,13
0.06969802662368299,0.06454091770606374,0.04668712501443293,0.02301080473742046,0.05312235647922918,1.8233480008684434e-06,0.001,4.430679799272213,14
0.07990205102706367,0.06423668682456941,0.056924413291069675,0.022977529901092836,0.05632596732858064,1.9095738328780977e-06,0.001,2.4108446596285713,15
0.08364818054384004,0.06410988022785162,0.0606762645687799,0.02297180248388076,0.05653404923367989,1.9998772705352876e-06,0.001,3.1353163716052417,16
0.0668530647194902,0.06402108623257574,0.04393679098350319,0.022916167960358235,0.05052942207351394,2.0944511431514697e-06,0.001,2.9527404218468085,17
0.06636057018741737,0.06370380258981703,0.043445452547384134,0.02291500006256919,0.05359619476689652,2.1934973989050606e-06,0.001,3.9973579581033465,18
0.08127661347940332,0.0635610633693876,0.05838708957353561,0.022889347168680022,0.0771171057941793,2.2972275360711518e-06,0.001,3.6545631148499917,19
0.0691288114091399,0.06348703369086946,0.04622676199237347,0.022901860786339746,0.07842754626783281,2.4058630546440666e-06,0.001,2.2597573119964802,20
0.06529195388851755,0.06291942877737641,0.04240013466817322,0.022891665124399607,0.061161151008768545,2.519635929317018e-06,0.001,3.1482292884067338,21
0.06460076508813342,0.062357300394131523,0.04168718538047082,0.02291341865965729,0.061085721205125156,2.638789104828934e-06,0.001,3.2703947412612817,22
0.06386371187188103,0.06164668867911928,0.04098605091273993,0.022877491674046204,0.06124103284104199,2.7635770147361614e-06,0.001,3.3944350519562203,23
0.06360249405039708,0.061248504833776814,0.040718239940874465,0.02288408184036459,0.059599452344242625,2.8942661247167503e-06,0.001,2.7438562229249963,24
0.06301909019097374,0.060699408393720844,0.040145409687084306,0.022873498976070664,0.059931479542798934,3.03113550156758e-06,0.001,5.217613229362013,25
