train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,epoch
13.677847965110491,11.068711921021587,6.753931886059472,6.923916081803886,0.0,0.0,1
11.353123625218997,10.955634609706218,5.328863276531589,6.003228979719574,0.02103134901762369,0.0020408163265306124,2
11.137018253501997,10.745408246905585,5.124740407541248,5.974001008253487,0.03827684166450622,0.004081632653061225,3
10.834033892167222,10.076710659180568,4.81796759200715,5.96290077137382,0.053165496891724486,0.006122448979591837,4
10.226809478829276,9.658366988373215,4.19456453131739,5.952553577395997,0.0796913535287985,0.00816326530612245,5
9.977351370757416,9.334701039828529,3.943465243322914,5.942048209275342,0.09183792406276617,0.010204081632653062,6
9.78581480423647,9.143992339190477,3.745803523654558,5.937032261320179,0.10297903920925457,0.012244897959183675,7
9.625596656745119,9.102014075369906,3.577498582026537,5.935543055399193,0.1125550025763758,0.014285714285714287,8
9.578919430169185,9.08960926620921,3.524323569274714,5.933120871032174,0.12147496831252289,0.0163265306122449,9
9.544539872249866,9.034597876870674,3.489262495812341,5.926214027976865,0.12906333602975129,0.018367346938775512,10
9.47291718792174,8.9629180153935,3.4637277593385343,5.871726368114665,0.13746305111309828,0.020408163265306124,11
9.462864072236334,8.948894111898946,3.4643931310462834,5.853293815619503,0.14517715991684568,0.022448979591836737,12
9.457127886588639,8.953901742009206,3.462361788880348,5.842030548542356,0.15273552719677796,0.02448979591836735,13
9.42450927200319,8.952873382761055,3.4259376660941365,5.839208489134506,0.15936311317216564,0.02653061224489796,14
9.41129311873712,8.921668446152172,3.4092467674326086,5.832869814796243,0.16917653431458066,0.028571428571428574,15
9.386021827701367,9.040650482150207,3.3761747670916167,5.832628495858325,0.17721853976056887,0.030612244897959186,16
9.382712535197037,8.90286107332552,3.3691869694897942,5.828885014533588,0.18464056689509697,0.0326530612244898,17
9.373584676858304,8.96090024906484,3.3534322861279016,5.826869308643389,0.19328307251650326,0.03469387755102041,18
9.369679963645439,8.8861937573643,3.3457038923612434,5.82413935736052,0.1998366948041655,0.036734693877551024,19
9.366390945995123,8.967782830065088,3.3337117442822763,5.8237848591772785,0.2088943198029212,0.03877551020408164,20
9.36813145205592,8.856644356700244,3.329387266919838,5.821179480561598,0.217564720231405,0.04081632653061225,21
9.343293791008886,8.908103781832097,3.3030295465241086,5.816370644438313,0.2238935742383504,0.04285714285714286,22
9.347892287565557,8.926095058572608,3.300394989599344,5.8145311549710845,0.2329661706528241,0.04489795918367347,23
9.346544408939087,8.851745385244481,3.2937877605047583,5.811663115139897,0.2410934917433692,0.04693877551020409,24
9.34192886663957,8.886581247471826,3.283071098261396,5.81212611132077,0.24673165669178948,0.0489795918367347,25
9.405789522002795,8.901100319730403,3.342482405081144,5.80973390841133,0.2535732243823104,0.05102040816326531,26
9.386037724122888,9.007037172931724,3.3154991443598676,5.809596024263271,0.26094251171198346,0.05306122448979592,27
9.351202622717677,9.037028756400598,3.2751297144348612,5.810025738300895,0.2660471617018174,0.05510204081632654,28
9.375866436870673,8.911796491369323,3.2952078171985906,5.804806716967464,0.27585189896244117,0.05714285714285715,29
9.36305699745142,8.946761151760596,3.2725530965529894,5.806530127733837,0.28397373987212543,0.05918367346938776,30
9.375470192859366,8.974342898128482,3.282577505873679,5.804052416006111,0.2888402788940647,0.06122448979591837,31
9.365811931676435,8.877570683401714,3.2706658610433466,5.799830695196307,0.2953153750066454,0.06326530612244899,32
9.382573743291598,8.956280367825622,3.2774900919830348,5.802503088880203,0.30258059021509504,0.0653061224489796,33
9.392693254650492,8.918300347187966,3.2811955486655737,5.800877314680842,0.31062038098083145,0.0673469387755102,34
