train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,learning_rates,grad_norms,epoch
1.339561107676132e+19,858874.8720055445,1.339561107676132e+19,0.07380140794188357,2.7074630587650985e+18,0.0,0.001,14.738077371860406,1
1.6619163229961687e+21,184344.09585741695,1.6602531467600991e+21,0.03910554237392391,3.315284737293543e+20,0.0033444816053511705,0.001,46.83681430689933,2
1.5337749895142684e+29,42.66897360219995,1.5327481885615832e+29,0.03219422096033245,1.0233689479714933e+28,0.006688963210702341,0.001,164.25498722680894,3
2.697478171815275e+22,139.50533650503377,2.6748692302347234e+22,0.02898246484989646,1.5022430742149954e+22,0.010033444816053512,0.001,259.0322151139113,4
5.826956377974072e+29,10.125409342462827,5.583293552660431e+29,0.02736311746224836,1.2142531539259722e+30,0.013377926421404682,0.001,17.338030480604047,5
5.4025936206255286e+20,3.432802089086922,1.0098582268601421e+20,0.026297594722777654,1.7512370638806405e+22,0.016722408026755852,0.001,7.9811265293767795,6
2.766556445795105e+24,0.6803109437662751,2.513368449489738e+24,0.02558662418615559,8.411469723145754e+24,0.020066889632107024,0.001,128911323.04386428,7
4.408054281480454e+17,0.16848528830342274,4.2326971328386054e+17,0.02517119345004613,4.993499769578917e+17,0.023411371237458192,0.001,16.112462573344338,8
9.516146646106453e+22,2.1300581254706192,9.50514123783718e+22,0.024657672908060247,2.742177981877705e+21,0.026755852842809364,0.001,7.817597156498302,9
2.1853034254903716e+27,0.8343438981737704,1.9538038437198243e+27,0.024328199567511557,5.127285983155773e+27,0.030100334448160536,0.001,10.765913805905802,10
7.143769694137243e+29,0.478644147969617,7.119521222916898e+29,0.024183660173675296,4.83355730495322e+28,0.033444816053511704,0.001,15.367639483889464,11
2.3807228526699874e+24,0.6987047125754235,2.3684003748485712e+24,0.024028281651730817,2.232971395864603e+23,0.03678929765886287,0.001,7.701692155235856,12
4.1289323328491574e+25,0.11329579387742561,4.111798863495614e+25,0.02384909806456808,2.84605205843344e+24,0.04013377926421405,0.001,6.774814163987012,13
4.5226233006779926e+29,0.13450496901722564,4.397996340557827e+29,0.023714344290137666,1.9109472803064313e+29,0.043478260869565216,0.001,21.425555279625968,14
1.8095657097926049e+25,0.12647008082936778,1.7490231055296227e+25,0.023655500533070372,8.620121558816831e+24,0.046822742474916385,0.001,12.743027761323148,15
6.329148816883428e+19,0.2137823122493545,2.2182477501571256e+19,0.023678812835373684,5.4629305979295354e+20,0.05016722408026756,0.001,13.313957802606021,16
4.0525165273142136e+16,0.12291342352306758,3.674384210074942e+16,0.023558352830872775,4.710897556324993e+16,0.05351170568561873,0.001,193.21122279723383,17
2.171043614569962e+18,0.2555028703181339,2.156027152186676e+18,0.0235481887569883,1.7607480489166448e+17,0.056856187290969896,0.001,92.55810985257875,18
1.012857268152433e+16,0.10732734330225653,1734616545054065.8,0.023347673747771955,9.29552869067585e+16,0.06020066889632107,0.001,50.84951500632303,19
4.936551311416331e+20,0.5097018689987097,2144201845414.8816,0.023459570324474963,5.179048515306288e+21,0.06354515050167224,0.001,480517098.1688796,20
6.24144932667641e+17,0.30331366530571,4.228239175965818e+17,0.023353223083623757,2.0064993312922573e+18,0.06688963210702341,0.001,226970424250795.12,21
7.780762988585995e+19,0.10504136226591426,1.8385425628070234e+19,0.023384380353480227,5.6403932648685896e+20,0.07023411371237458,0.001,9.337555824840365,22
290914824126.88074,0.2327748828043517,65285900.10885494,0.02316381867698685,2635273096863.037,0.07357859531772575,0.001,6.884386129161376,23
7.154096969478025e+18,0.12941448907440972,6.9958037419613e+18,0.02328426331490681,1.3718734112581706e+18,0.07692307692307693,0.001,11.899025019840753,24
9.673256533899187e+25,0.1122516759483259,9.620118876063382e+25,0.023189930310094586,4.4133506187408805e+24,0.0802675585284281,0.001,11.577723550069818,25
6.987334638467096e+17,0.22567041669106108,5.4943192599665914e+17,0.023221462926702678,1.1904308671212472e+18,0.08361204013377926,0.001,44581.94998698515,26
1.109650674602928e+18,0.28295914881198864,9.67853554030176e+17,0.02317375099938823,1.087110953036002e+18,0.08695652173913043,0.001,271.03609293187674,27
1.4320510687440277e+29,0.12298229668472899,1.1732217107429242e+29,0.023233825131386148,1.9108631831834552e+29,0.0903010033444816,0.001,20.528007080903283,28
1.9090677484513463e+24,0.13854667638454887,7.27586469115123e+23,0.023194859240403116,8.411021439190567e+24,0.09364548494983277,0.001,986.6098978574497,29
6.426674740386641e+20,0.1753601837777584,4.9611400286534454e+20,0.023182813513088894,1.0073446171230842e+21,0.09698996655518395,0.001,10.591756255272582,30
1.8441842984215763e+20,0.1170705669347332,1.7275504788562294e+20,0.02318742035276348,7.749665494432684e+19,0.10033444816053512,0.001,104.50312601562658,31
6.975524066260177e+19,0.20767914128393855,6.08063837679816e+19,0.02310088877506616,5.754211263033539e+19,0.10367892976588629,0.001,14.422971116497187,32
