latent_1,latent_2
-4.890903,0.8152157
-2.6535993,1.0427508
-2.0937603,0.7697562
-0.9044264,0.74419224
-1.0019971,0.6630691
-0.02216287,0.52373624
-0.014474347,1.0281302
-1.3577069,0.7486143
-0.5397562,0.5823182
-0.12266891,0.6966337
0.17622016,0.757329
-0.170701,1.0196142
-1.8491259,0.4836132
-3.237219,0.99501514
-2.6500032,-0.108282834
1.7187862,0.35910732
-0.8472438,0.58042353
-0.7330222,0.5541269
-0.5414119,0.51254874
-0.6030444,0.58656025
1.1760945,-0.09357956
0.33368003,-0.12181863
1.5619237,-0.9096137
-1.6709002,0.7987189
-1.0020076,0.68082434
-1.360445,0.48225033
-0.4560622,0.14959677
-0.56737775,0.074538395
-0.43837345,0.5204039
-0.6680301,0.7122805
-0.4418158,0.8151238
0.34756792,0.93095624
-0.7746608,0.84370875
-0.027161524,1.2134235
0.022649944,1.1933194
0.057675377,1.1766005
-0.516266,0.88849115
-1.3231679,0.36373222
-0.920702,0.72497046
0.5968,0.047907382
0.70627695,0.038036913
0.2684121,0.040399343
0.55252784,0.085527405
0.8012092,0.08090329
1.0438874,0.30383465
1.2273415,0.33196387
1.2671404,0.442548
0.76913923,0.49338624
0.80654967,0.48367804
0.7629762,0.52055633
0.81713706,0.50702375
1.3167269,-0.50505865
0.05839388,0.7299296
-1.269989,0.6268989
-0.023950249,0.41935894
-0.46689194,0.40532508
-0.54051644,0.17695296
0.21526308,0.025811404
2.0257564,0.4676916
-2.4192808,0.8207028
-2.1207674,0.5264986
-1.7280829,0.4741271
13.085556,-8.679381
2.3237677,-2.835182
9.185687,-9.771646
-2.0594873,-0.012553692
-1.0609418,0.27278924
-0.5803384,-0.34272143
-1.6932541,0.64137596
-1.6592032,0.65906817
-1.7524055,0.7497566
-1.428122,0.5944045
-1.064102,0.55975205
-0.8530018,0.6751143
-0.43901926,0.6583086
-1.3301234,0.5437422
-1.0736428,0.54963183
-0.74345237,0.29453087
-0.9837006,0.6348829
-1.042523,0.62134
-1.4742602,0.15051344
-3.0527756,0.6380304
-2.941109,0.9395069
-3.0116343,0.71515787
-2.9030292,0.7153846
0.10605569,-1.728562
-3.25695,1.0310686
-3.9285736,-0.10374609
-4.78271,0.15982163
1.8500044,-2.6295943
-3.3486028,-0.14357173
-3.3430526,-0.43221465
-1.8650492,0.14147209
-1.5972154,-0.096119195
-3.1217265,0.21845186
-2.7438123,0.29346955
-3.911337,0.48349494
-1.5676025,-0.44010577
-0.3730502,-0.9205282
0.030618876,0.06676105
0.36508793,0.0016454756
-0.58969015,0.17417274
0.3653159,-0.0036294758
1.9691958,-0.49939778
-0.3616985,-0.52727437
-2.3601418,0.0020590425
-1.1328708,-0.5760155
1.2912879,-1.1729943
2.2486093,-0.4386839
1.9010086,-0.45692375
1.3511764,-0.49628946
0.88297117,-0.43374565
1.7805759,-0.6066499
-0.4420386,-0.98552716
-2.640605,-0.6339475
-3.7599983,0.023612171
-3.6641643,0.64632714
2.543852,-0.20677492
1.6781137,-0.16881749
1.7894913,-0.08324316
2.18703,-0.3817456
-2.6361556,0.6931206
-1.8380991,0.7127948
-0.7346483,0.77620953
-0.8720015,0.84004617
-1.6829867,1.2504616
-3.3578575,1.383213
-3.6998224,1.0233227
-3.5038486,1.4476234
-3.442885,0.84377146
-1.4414375,0.7384775
0.6754283,-0.099650204
-0.948882,0.50088257
0.6896422,-0.13975379
1.3427435,-0.307263
-2.8825076,0.8738704
-1.6252114,0.55616224
-0.8840357,0.5276412
-0.2528366,0.45644945
-1.0901108,0.7607986
-1.1451547,0.601615
-1.8426858,0.65983987
-3.6935706,1.3732874
-3.164779,1.1912727
-4.0689683,0.8286787
-5.2571435,1.8019916
-4.8266997,0.91101193
-4.8074512,0.48940638
10.067904,2.4183047
9.3274,1.3257506
9.589909,0.9320798
-4.48158,1.6704961
-3.6990097,1.5510793
-3.5494666,1.5277846
-4.045246,1.7287666
-3.97488,1.7070475
14.682653,-0.12334016
-3.0859368,1.2450008
-0.9102159,0.9646143
0.4713279,0.2241171
0.3724196,0.5885885
0.57591915,0.5976118
0.3403901,0.73668194
-1.257891,0.89849126
-1.8904834,1.080804
-1.5128814,1.1080338
-1.8320835,1.2591784
-1.8037133,1.2397164
-1.6762776,1.1029533
-1.6139927,0.9328413
-1.7000446,0.8898288
-1.8825369,1.0718367
-1.8386854,1.0658729
-1.8034554,0.975845
-1.6828272,1.1753777
-1.4200644,1.1897378
0.728979,1.3721482
-1.3807685,0.9127121
-1.299294,0.9688102
-1.262628,0.96957207
-1.1079174,0.97681105
-1.3492403,0.94964206
-1.5335345,0.961745
-1.6517675,0.99208975
-0.72200525,0.7373942
-1.179102,0.9796761
-1.1830258,0.9055433
-1.7556386,1.0943354
-0.6280726,0.59882724
-2.9726202,1.1410086
-2.7213027,1.1644474
-3.079012,1.408797
-2.4479127,0.7777662
-3.676946,0.997967
-2.5627213,0.57242537
-1.8935516,0.79953027
-1.629572,0.8040438
-1.5543661,0.70361793
-1.4447912,0.6420518
-1.3251054,0.66566825
-0.72440994,0.48375204
-1.0419159,0.6292722
0.34057158,-0.25262442
-0.28353262,0.058738217
-1.1707356,0.7568591
-0.34231448,0.83226895
1.056893,0.48266733
1.0829325,0.4569388
0.12223284,0.8362832
0.9159095,-0.07777256
1.3611219,-0.0457229
1.335694,0.18657383
0.4008512,-0.29125533
0.3368736,0.57489055
0.17525105,1.0365231
-0.34399226,0.62271357
0.4739607,0.80534434
-0.087396644,1.0573995
-0.2823916,1.1550568
-0.22931138,1.2343634
-0.3139435,1.0981823
-0.14714432,1.045691
-0.49004877,0.84534264
-0.360767,0.36331728
0.16703255,0.21722025
2.0024498,1.1355432
-0.8965986,0.62929434
-1.3457451,0.763803
-1.2433302,0.6807668
-1.0625799,0.73676777
-2.5664113,0.9560559
-1.8586278,0.6971545
0.0445309,0.2541191
0.44985545,-0.5575559
1.345357,-0.45524326
0.435718,0.3752138
