train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,learning_rates,grad_norms,epoch
352782164662279.9,62393.89194884817,352782164662279.8,0.07942550770498684,577182254928811.6,0.0,0.001,219.3128211871542,1
52658670760.54983,186113.52764381384,28426461158.566216,0.04401738072157826,48302870996.76835,0.33444816053511706,0.001,1043126.3891264913,2
1025268474180.8088,51613.42691482793,180782124387.1321,0.03566439764222711,841671359757.6776,0.6688963210702341,0.001,4437159402099698.0,3
5133567439725.156,63806.94072285478,2463585944689.4985,0.032093271610096646,1774054446075.087,1.0033444816053512,0.001,1248974192.4061756,4
13477031831.13346,260730.2634867955,2053645436.7986813,0.030049596881171786,5692654119.081186,1.3377926421404682,0.001,778.3843444627058,5
1297326053783.6353,67614.65120175942,1206219501053.3672,0.028778351834787986,36321161253.860344,1.6722408026755853,0.001,2623.2666376518464,6
706779974.4937153,78934.83816481307,232541694.59322846,0.027523221046534298,157552502.21707618,2.0066889632107023,0.001,55546599.95784579,7
26230630176.689518,154413.3889199278,269086962.83160055,0.026884140047940906,7392858651.748528,2.3411371237458196,0.001,1637288466.1819942,8
70692402275.13441,129645.93166698619,8478080166.261439,0.026334699547678194,15501734407.203817,2.6755852842809364,0.001,457856765379.55695,9
331813752.0820133,103805.8331422983,92189975.9189857,0.025652004122193713,53072233.59114112,3.0100334448160533,0.001,4218173.280444572,10
658168593.2327979,187948.92869737625,398867281.5065881,0.025434883876993497,51687398.759091504,3.3444816053511706,0.001,8354.708965435282,11
76062548.10979636,177209.40651381225,7135180.208225138,0.025131292891346996,12490475.030007629,3.678929765886288,0.001,28804026.586482476,12
2108639884.301847,13442.338245283798,93585040.41177194,0.02488386823228642,334723017.68468493,4.013377926421405,0.001,1359.9289484937956,13
241102081.63359818,34416.55960084513,5173696.204947693,0.02467121282836929,36175685.472224504,4.3478260869565215,0.001,76109370.0306506,14
277244282.5674116,21302.608065750203,55078206.56268678,0.02464231288129561,31632215.804032296,4.682274247491639,0.001,11856.401602957052,15
9797928.381801229,11654.234884451684,874721.1517001496,0.02437744237297892,1185795.0800120845,5.016722408026756,0.001,31.166545137368235,16
1322838428.6453984,13475.882403590329,25795682.195377115,0.024392477690661423,161589904.86364102,5.351170568561873,0.001,20587.85016709599,17
7173246.605283151,11852.136910765003,172116.08155294732,0.024338170887047865,820916.8769224025,5.68561872909699,0.001,25.138245275334782,18
5651934.024780074,7336.44490830829,845101.0064273303,0.024242596554986826,532312.255513163,6.020066889632107,0.001,35.35100047321087,19
64747745.0125671,5499.74582727743,36556514.17478116,0.024160613625044697,2957605.9827883397,6.354515050167224,0.001,24.268917214288063,20
195339414.97522107,5265.894933321879,29364651.158561923,0.024132025504503128,16542152.266671943,6.688963210702341,0.001,1043.6268842975974,21
2035628.9087183196,4430.959148894744,438239.82866441883,0.02410840234347196,151625.18029476397,7.023411371237458,0.001,769.2526937546883,22
1012954814.0668769,626.0682581598397,40884293.90579639,0.02398501911309146,88075483.72384,7.357859531772576,0.001,88.28440184650736,23
3716733.1756589194,656.7033242768981,681518.0151217539,0.023959088464756768,263051.9619878261,7.6923076923076925,0.001,14.370675635189674,24
10562756.095221506,652.4969860053161,167035.32318096037,0.023982978245107794,863422.4177498455,8.02675585284281,0.001,174.6131784256098,25
43779.55798252651,687.99915353103,6589.800499607282,0.02392003736398546,2965.26139659282,8.361204013377927,0.001,22.038263855555204,26
171121.35564652082,705.2429694996916,6669.948296981265,0.023913598981634962,12607.939879123358,8.695652173913043,0.001,180.18587284566638,27
6144078.344021042,733.6190477038642,3085764.373904442,0.023913266481728545,225786.62654805672,9.03010033444816,0.001,8050.219670422535,28
4393118281.859371,190.60119451384844,26290280.329559308,0.0238484889446978,310876547.1423479,9.364548494983278,0.001,48475.441898645164,29
7790568597.689538,28.33767907059883,739114.6602196732,0.023737768588900456,535438869.04036653,9.698996655518394,0.001,74.1848437399656,30
524451.6107488587,29.17921014927192,81014.78649489819,0.023801995611985472,29463.912802442945,10.033444816053512,0.001,39.73639991976824,31
240946947.96710527,59.19165334309264,559805.7413047033,0.0237985183396746,15457151.577828564,10.367892976588628,0.001,481.20250377000656,32
3764.246030144915,29.80145700860062,157.54354496377275,0.023761208555338857,224.66601233350613,10.702341137123746,0.001,334.9461313249198,33
139230.4051677822,38.794647626190354,2647.6513026944544,0.023730714226022822,8250.149493369734,11.036789297658864,0.001,101.90982631653893,34
186443934.02238885,31.646840881187305,18290380.523406785,0.023789998043686495,9858414.192873936,11.37123745819398,0.001,217.14247922022116,35
1001488.3820865223,33.270567623346956,268609.5183511859,0.023702335489932596,41739.19275557369,11.705685618729097,0.001,38.36609427267911,36
177408.0659135009,50.32059137756249,9862.816565271596,0.02374720276631987,9277.041793136297,12.040133779264213,0.001,235.4241288367085,37
41980476122.46247,3.917125962732416,1820864891.841342,0.02379045543873248,2163553949.6631126,12.37458193979933,0.001,64.6383646477602,38
1073.1242214818662,4.027381935339853,5.408247991652691,0.02368965314635377,56.007015886680485,12.709030100334449,0.001,790.6634768266514,39
4348.453074113218,3.9757812291131045,46.90593312699237,0.023690311661878072,219.85563235489747,13.043478260869565,0.001,650.9107031695755,40
4168.724696543753,4.201330505466066,147.38032173573282,0.02367487822716042,200.39581353840674,13.377926421404682,0.001,186.56168142351163,41
1975581.1793911296,4.1729417155198885,120580.97869656645,0.02371179885740379,90186.18821134215,13.7123745819398,0.001,20.488366267241688,42
196881.2312283315,4.484642773269854,136.33467152247562,0.023666703603970028,9337.57392128565,14.046822742474916,0.001,35.28807174584637,43
2373.408826579514,4.338847982223211,574.585093380717,0.023722193392365684,83.38623125098266,14.381270903010034,0.001,148.72412612245762,44
18753.706079326636,4.754091962201488,540.8193794224293,0.0237560869029423,825.0979005978547,14.715719063545151,0.001,16279.806637882855,45
28961.916221884585,4.577980539245165,339.10982585020514,0.023671611516796073,1267.883187848265,15.050167224080267,0.001,67.29084309049011,46
574346.391924238,4.623699935102385,8394.739147829277,0.023675205398766722,24524.57098471608,15.384615384615385,0.001,3962.081694163169,47
2046168066.774658,1.3448468197473824,11822406.944989584,0.023688464397759644,86279340.7971065,15.719063545150501,0.001,1903.1159021367182,48
4379605.68406641,1.5496143663314497,256399.81112380902,0.02364672016657122,171227.58193127095,16.05351170568562,0.001,286.7921997978899,49
1781692.9356608065,1.371911182056023,18830.166909570093,0.02362785506463004,71713.73536370532,16.387959866220736,0.001,133.832547409604,50
760.2669082069995,1.4284248001928603,62.403950010544904,0.023632824250219037,27.82052676979837,16.722408026755854,0.001,43.39092308092139,51
1852.2889406498523,1.4365452329927073,9.670529039873418,0.023639443687239553,72.01775219362304,17.05685618729097,0.001,14.004300172833213,52
9497.15806093367,1.5681351466921292,1616.9893449106464,0.023644361659853202,302.0722221112962,17.391304347826086,0.001,34.12645775776927,53
22916.763328141682,1.4979489805808937,4776.102176495163,0.023619754930107418,682.2705589826925,17.725752508361204,0.001,57.54860488745706,54
5427.850216459793,1.4995154269481854,275.6348508226477,0.023622737681325605,190.18584533943576,18.06020066889632,0.001,2159.4503940376026,55
11013158.948589318,1.5077481792008813,39896.636196017454,0.02360692439956653,397697.6201594371,18.39464882943144,0.001,24.789078753611193,56
363692.62839981716,1.6002486681606976,16146.03647895077,0.023598155399390728,12371.00298023397,18.729096989966557,0.001,27.1361836205524,57
5713.886880528354,1.5574979204015784,1426.4501245293075,0.023618043518823444,149.93410141455567,19.06354515050167,0.001,14.57287052498114,58
