train_loss,val_loss,num_loss,cat_loss,kl_loss,beta_values,learning_rates,grad_norms,epoch
1.339561107676132e+19,858874.8720055445,1.339561107676132e+19,0.07380140794188357,2.7074630587650985e+18,0.0,0.001,14.738077371860406,1
1.6653544682075773e+21,184652.19745082484,1.6643371351744176e+21,0.03910509130186575,3.32343914211371e+20,0.0020408163265306124,0.001,46.526946337156495,2
1.5400929700363502e+29,41.985790610549984,1.5394637124650201e+29,0.03219159302766222,1.0278525652024397e+28,0.004081632653061225,0.001,164.6460106940568,3
2.690592309503407e+22,138.37895050114207,2.6767864010929596e+22,0.02897323951925936,1.5033175889178656e+22,0.006122448979591837,0.001,246.10888040437385,4
5.753707893264526e+29,9.969327837685784,5.604459945980355e+29,0.02735372039474557,1.2188568402854498e+30,0.00816326530612245,0.001,17.493388858212604,5
3.6932801020276356e+20,3.432355706020316,1.01066732270573e+20,0.026299529664585215,1.7526403950903208e+22,0.010204081632653062,0.001,8.036843422547795,6
2.5903049609767367e+24,0.6577425547590674,2.4403000422421703e+24,0.0255833517764995,8.166932760572149e+24,0.012244897959183675,0.001,128778162.31418048,7
4.3451510139896954e+17,0.16612373610470196,4.238010900276245e+17,0.025172908227138246,4.9998668951387245e+17,0.014285714285714287,0.001,16.080985023104336,8
9.398712441151728e+22,2.583529166660863,9.392076770982109e+22,0.02469628232985139,2.709571351355462e+21,0.0163265306122449,0.001,7.885773081386741,9
2.1041807735641472e+27,1.0014768016697504,1.9623042473725068e+27,0.02435728964510853,5.149592836038162e+27,0.018367346938775512,0.001,10.68895885913863,10
7.1460650604866e+29,0.4891448802043014,7.131244285887304e+29,0.02419646211635372,4.841529459576687e+28,0.020408163265306124,0.001,15.31897142342164,11
2.3988370706312428e+24,0.7745605849325066,2.391266345154029e+24,0.024056748033250037,2.2482865198590078e+23,0.022448979591836737,0.001,7.841248853464219,12
4.122831882636172e+25,0.11269916800757554,4.1123754771907355e+25,0.02387825931879158,2.846443112934232e+24,0.02448979591836735,0.001,6.675411433554779,13
4.473182498990251e+29,0.13964335302916886,4.397160802760079e+29,0.023723307211403432,1.9102889164750953e+29,0.02653061224489796,0.001,20.717640730942257,14
1.7342334516163397e+25,0.12471810205305782,1.6981385748980404e+25,0.023633953887479724,8.422126258951844e+24,0.028571428571428574,0.001,12.559472787781168,15
4.743805954852212e+19,0.23187005633850208,2.226231557332398e+19,0.02356539799423326,5.482717439640994e+20,0.030612244897959186,0.001,12.842847138858945,16
3.868611016721911e+16,0.12187705318699368,3.636065619697273e+16,0.0234947601819725,4.7478012153673896e+16,0.0326530612244898,0.001,196.26660650132226,17
2.1587130749181015e+18,0.2523271166501913,2.149604517912186e+18,0.023522811036733298,1.7502897469780646e+17,0.03469387755102041,0.001,90.49167469190789,18
6840431044788112.0,0.10596396844352214,1730543681690506.0,0.023367812098372416,9.273500275117582e+16,0.036734693877551024,0.001,49.486930410740634,19
3.0192984732230884e+20,0.5091437064588403,3157991451965.0137,0.02347101408291704,5.191074281982295e+21,0.03877551020408164,0.001,484163591.2958554,20
5.347274046004519e+17,0.3116371739153696,4.116416518260305e+17,0.023320177106119833,2.010400569399728e+18,0.04081632653061225,0.001,272384467921931.1,21
5.464653965490238e+19,0.10213782953781576,1.8385629880142346e+19,0.023334396080910223,5.640585666142308e+20,0.04285714285714286,0.001,8.775027002514324,22
177676048698.07898,0.2344894504237429,65763005.1002923,0.02318837640357701,2637243742429.1675,0.04489795918367347,0.001,6.592681637699232,23
7.10982863508909e+18,0.13073379288462983,7.013014457716674e+18,0.02330189334806671,1.3750437260383593e+18,0.04693877551020409,0.001,10.937701584039226,24
9.667323861218517e+25,0.11050088246892811,9.634849788369755e+25,0.02324625299083518,4.420089710820787e+24,0.0489795918367347,0.001,10.840642227114984,25
6.318692245292804e+17,0.22139054933610255,5.404850684141925e+17,0.023247490178032446,1.1940864525143852e+18,0.05102040816326531,0.001,48852.401014344534,26
1.2450301401457577e+18,0.3199605586488776,1.1410356117620888e+18,0.023180347773659023,1.3065974259247224e+18,0.05306122448979592,0.001,274.37619910019924,27
1.3307065399357715e+29,0.12227378656303713,1.1728220734874958e+29,0.02319452139606652,1.9102072645166164e+29,0.05510204081632654,0.001,19.6445498986368,28
1.38444859618831e+24,0.14277415092340257,6.8446308908348e+23,0.023166927113718087,8.166496500189258e+24,0.05714285714285715,0.001,893.2837985533444,29
5.860285380731269e+20,0.17431970268901925,4.9652662389231714e+20,0.023161536901016463,1.0081825927481499e+21,0.05918367346938776,0.001,9.690868426478167,30
1.7990072395954943e+20,0.11332116474555586,1.727826433206611e+20,0.02311549298971837,7.750796599447336e+19,0.06122448979591837,0.001,101.54587240274714,31
6.524302355363913e+19,0.202421982108138,5.97736086190726e+19,0.023078684076346584,5.763466716529812e+19,0.06326530612244899,0.001,12.745429016086119,32
