latent_1,latent_2
1.5938948,0.4351386
1.5285089,0.34217647
1.5329369,0.29315475
1.5705849,0.2640789
1.8673421,1.0431466
1.7357432,0.51522577
4.2938204,2.3058527
4.8095245,1.6107986
4.6057367,1.6522387
4.3053164,1.1880976
5.629202,3.6970367
5.4146466,3.572854
4.0211687,0.914178
4.02908,0.92807746
4.4038773,1.1776841
3.8842962,0.78879726
3.88041,0.6623461
3.5040774,0.5678909
3.829828,0.6068753
4.9088755,1.1708988
5.6714463,3.531014
5.35828,3.0061913
5.29166,2.4391856
5.154101,2.331055
4.0401406,1.1467181
3.828822,2.7736657
4.320763,2.6789505
3.7451937,1.0695858
3.7337008,0.75917244
4.0661693,0.8561826
4.3244014,1.2803462
5.3231006,1.6257854
4.260305,0.95857894
4.159586,0.8596276
3.7201219,0.34306058
3.7133768,0.26728603
3.4707024,0.17568919
3.1239905,-0.21405867
3.1931794,0.03826759
3.1662726,0.007373072
3.2985969,0.15123269
3.4397,2.3929434
4.28366,3.0641136
3.461135,0.39750525
3.2867892,0.3268815
3.256778,0.15790507
3.4272437,0.26906964
3.8453872,2.369197
3.890053,2.3934913
3.6957061,1.8842835
7.1464767,5.182561
3.5250258,0.88455003
3.8828814,0.9045764
3.9385736,0.9680419
4.4576297,0.9089478
3.9168303,0.7881483
3.4183967,1.1483412
4.2074003,1.1625736
1.0558077,-0.2786503
4.134074,1.1019143
5.5997257,2.3733432
3.8637393,1.0335798
3.7888615,1.0301417
4.050373,1.2269701
3.5247447,0.73771524
3.0908883,0.44268534
3.2653384,0.27255878
5.1512823,3.202549
4.688264,1.428714
4.2030764,1.8424891
4.2524624,1.2663068
4.309382,1.1308281
4.01582,0.61983943
4.270195,0.9290378
4.2285657,0.76999843
3.3216193,-0.5770073
6.487754,4.371445
4.2445006,0.5625864
4.743538,1.5262061
4.95516,1.6316993
4.800183,1.150871
3.6144295,2.708272
3.9814484,0.7266904
4.322442,1.4570357
2.3519826,2.9567738
3.983815,4.39559
2.5645096,1.3249118
2.9026873,1.5072651
1.7952982,3.7176027
4.1133466,3.3331337
3.2804103,0.43926772
1.2728003,-0.08251657
1.5902938,0.9346665
1.6340319,0.959764
1.5117357,0.37610424
1.4163424,0.12533006
2.3712099,2.1952615
1.5900568,0.45430836
2.5136292,4.683111
1.515447,0.41689125
1.3290895,-0.18304566
1.4632841,-0.16998819
3.7809346,2.6855357
4.0635443,2.2691083
3.9691026,10.64132
4.6096907,1.8076453
4.629506,1.6699401
4.5798016,1.4879941
4.7495766,0.90613544
5.472254,2.9053187
5.140733,1.4860631
4.4187765,1.7301116
4.4567385,1.685478
4.8425736,1.8225281
5.458594,1.6697112
4.6214447,1.5855762
4.9700246,0.6749716
5.3353567,1.7248752
5.286674,1.5033046
5.003653,1.3092238
7.3580513,3.7467875
4.279284,-0.3992615
3.8602593,2.6749368
4.0301657,3.150982
4.50302,1.3699975
4.229491,1.2749695
4.4089394,1.2290047
3.6900723,2.646282
4.120575,2.185535
4.3028398,1.2809546
4.285832,0.8250996
4.595688,1.6597121
3.7610743,1.161874
4.076401,0.9637214
3.9306605,1.9568458
3.254456,0.69074285
3.227601,1.4065793
3.6563108,1.3769897
4.674602,1.4962952
6.8619413,4.987592
16.396421,11.303335
2.9548595,3.0068786
2.4891603,3.1722
8.233146,10.830964
22.157778,17.515162
3.5808134,3.39588
3.1482928,2.8604178
4.0151596,1.3727021
4.8586707,1.2477059
1.4072751,3.2742724
4.4195733,2.0924625
4.5012894,1.3552108
4.586117,1.3021544
4.7536683,1.438353
3.465646,2.7268472
3.893988,3.4915514
4.277355,3.5346122
4.367932,3.5687141
4.607731,3.5845997
4.6967673,3.419396
4.784469,3.3222466
5.075588,3.4212832
5.133256,3.0071487
4.8205624,3.1572242
5.106832,4.129223
6.3612347,4.7275453
0.080553725,3.6430018
0.30701816,2.9304733
0.42435592,1.2080991
0.45538628,1.2767259
0.5485731,1.1177689
0.6117986,1.10593
0.24314313,-0.79057914
0.2121704,-0.95968485
0.15166812,-0.9979159
0.24502043,-1.0616025
0.26712537,-0.68333244
0.27672255,-0.69038785
0.28988987,-0.6005856
0.5835974,-0.7066679
4.553322,4.0788736
0.297615,2.2209265
0.020468876,-0.5741497
0.08063243,2.2642562
0.33966798,1.9508502
-0.03865397,2.6098104
0.9402589,0.8682663
0.42439812,-0.26323
0.2506799,-0.46081588
0.1838293,-0.33529243
0.49947417,-0.06897154
0.052418754,1.5706468
0.17890476,1.529344
0.8001395,1.0297587
0.9246004,0.8718562
1.0776507,0.83676785
1.1118025,0.5235118
0.29910916,-0.58197725
0.5011007,0.0074633732
0.44558555,-0.094541214
0.576586,-0.09129258
1.2001989,0.55787987
1.0867665,0.5810527
1.1624862,0.6795714
0.5494758,0.039177395
0.5548155,-0.12878796
0.5026683,-0.16863093
0.47080398,-0.29146227
1.1132677,0.8362498
0.20626967,-1.1435477
0.14370649,-0.78964806
0.049938962,-0.99514174
-0.0056743175,-1.2061986
0.14280598,-1.4227064
0.6033103,-1.0131195
0.286295,-0.11895051
1.5385355,3.6575127
2.059457,2.9628167
1.8409754,2.733264
1.5819584,3.0569773
0.28344136,8.93782
2.3059132,4.213313
3.5086348,4.7445893
3.3149705,3.3556907
1.4242444,2.8717465
3.3668559,3.432283
2.9515014,3.5539305
3.3012707,3.7920587
3.2245865,3.619967
2.6306455,3.1844819
2.1262822,3.5496488
1.5058544,2.9528239
1.61297,2.9819946
1.1676074,9.496378
2.73026,3.4386654
9.825238,14.935104
7.887866,4.281487
12.38161,7.3563924
4.205923,0.26709935
1.6293892,-1.6350579
1.9907457,3.1358883
0.522279,8.492681
2.3273854,3.5785637
2.1768467,3.2090185
9.3305235,8.442694
20.522274,14.379222
14.86908,14.944804
13.191851,10.08248
6.218086,9.15874
33.87039,28.558634
26.642689,24.97427
1.5943134,2.753141
2.278919,3.1176805
2.3868935,3.125486
2.754637,3.2944129
15.664698,19.334276
1.9997643,0.5363014
1.9381455,1.0517833
2.370148,1.6787165
1.6644241,1.8152895
2.242674,1.9259502
2.7768223,2.0733004
2.9319038,2.073613
1.4582766,2.2669308
1.0035646,2.1447365
1.9113368,2.0175247
1.7957083,1.0038409
1.8497139,1.0236568
1.7953357,1.183489
2.4581566,1.8290904
2.0996463,1.4309161
1.7764548,1.0995402
1.945609,1.0120049
2.3671644,1.7356149
2.2249496,1.4822912
1.906314,0.90689945
1.8985049,0.51093376
1.8672539,0.5159399
1.8898791,0.08994851
1.8977057,0.12307868
1.7768879,0.03114114
1.8145596,-0.05552294
2.2207,1.1298057
2.2587407,0.9696946
-0.754896,7.1189046
3.5661294,2.7244992
-0.953637,11.585529
1.6048324,10.329694
-2.848679,87.04655
3.308358,71.68121
-0.0028245002,6.388477
1.864384,1.8596892
1.9847022,2.7566767
2.6194685,2.0598555
2.2267103,1.9001191
2.264949,1.376576
1.9954818,0.42340198
1.8904425,-0.093393825
2.0275671,0.9028155
14.817098,13.520612
2.924363,2.3397598
1.9195532,2.0987792
2.8356597,2.8136673
2.602883,1.8170998
1.9313325,1.3993025
2.4484446,2.3818078
5.1084676,3.6316702
2.2851908,1.4048052
1.880742,0.5926667
2.5665305,2.0175176
1.9153856,0.84270704
2.6516953,1.7577779
1.9365379,2.3758094
1.8689336,2.1515388
1.4099406,2.1970403
1.765504,2.4941373
4.0185304,4.638869
2.313748,1.6978438
1.9895769,1.2701306
2.2804615,1.3987684
0.23323028,4.000148
0.57284373,2.7230315
0.54999346,2.1810176
-0.3208312,16.915634
0.2737828,4.2877994
-0.51752716,7.78329
-0.6782405,8.084509
-0.011991873,4.711527
10.010347,8.631298
3.08909,1.5246798
0.26913387,1.2081004
14.583024,11.049076
0.7760399,1.1298974
0.5825641,0.08308978
1.8351876,10.418792
1.7373427,2.6820056
3.544832,3.336666
5.946186,10.680664
17.664911,12.204137
-0.0665831,5.8029637
1.3246509,1.8708115
3.6794713,28.984642
10.647431,15.229092
12.855008,65.044304
1.4084026,5.442495
-0.27448177,4.7874756
-0.5187657,11.051522
0.8344144,8.080872
6.9568434,23.433418
0.98993725,3.5611792
5.851539,20.452164
14.453734,64.1486
-0.43634647,4.3903866
13.708081,63.707466
-0.5957922,21.170815
-0.15806653,11.315801
2.9946966,8.533172
2.4303308,4.5349193
6.6717653,5.3888674
11.498359,56.32968
1.4620852,3.5152595
0.71414685,4.0683
-0.6915429,-8.717381
-0.5554128,-3.6162868
6.2295284,1.5357928
4.1891384,2.787187
3.4641922,1.9532614
1.9247242,4.756775
3.68634,3.4718843
3.1053977,0.13340005
3.0010264,0.1345168
3.3799074,2.8379467
3.809426,0.95282984
1.1519524,3.4414523
1.6050893,3.341466
2.707636,2.8562605
2.0422332,3.1026554
1.354755,2.9795814
1.1392248,3.4830856
0.94908875,3.8895226
-0.5082574,7.8455677
4.8031387,1.5241716
6.19485,2.3715963
4.561286,1.117071
4.0893917,1.2011285
3.375928,0.2035205
2.9691327,-0.21833685
2.765513,2.6070213
3.3088052,2.8602881
3.2086658,-0.021374725
3.4452026,0.25120565
3.5500593,0.8890989
3.6297917,0.48566505
3.2576907,2.1448202
2.5737672,9.519409
4.396743,7.903047
3.5104153,1.4729398
3.3840787,0.32509372
3.0414517,1.4565269
3.3778434,1.5272352
3.7005374,1.3242311
2.6671464,2.3235497
3.4629405,2.51654
5.2679324,4.0773625
3.755625,2.5906134
5.387885,4.4044194
2.4213598,-0.30023268
2.8281217,2.159419
3.229645,2.3430758
3.1284626,2.291931
3.0563781,1.8317637
3.0859258,1.710678
3.0194066,1.9094865
3.1272945,2.8481927
9.634996,6.737289
6.09603,2.3634992
5.82351,3.4036715
3.2528222,0.3817601
3.1037316,0.4237642
3.1083224,0.28341743
3.1610837,0.62909126
2.880012,0.7566461
2.6970303,0.6410876
2.8761308,0.638295
2.858989,0.29420277
3.030465,0.5983095
2.8574998,0.49247858
2.667597,0.353191
2.6774976,0.37186727
2.9650528,0.6793575
2.745051,0.03432796
2.6558409,0.24849078
2.7800088,0.47835693
3.1136012,0.9259088
2.9173145,0.5122061
2.8617299,0.68512803
2.7321312,0.91501343
2.8274522,0.517918
2.557573,1.8077455
2.7976959,1.9602757
2.7853463,2.01635
1.7794653,1.411669
1.5980264,2.6922543
1.9316112,2.2937741
2.7936919,2.2019203
2.8334138,1.8017472
2.395012,0.48552474
3.1956303,1.0878713
2.836919,0.9062965
2.931042,1.788121
3.0579674,0.6317915
2.7635224,0.47171578
3.3966014,17.816769
2.8933682,0.40554282
3.5054586,0.55824935
9.643731,4.4943666
2.37605,-0.37663677
2.2562203,2.8874595
6.249709,4.723494
3.4235928,2.5417054
2.004264,0.338398
1.853932,-0.11901476
2.0255387,1.1547544
2.3569329,1.5361474
1.8572246,-0.3440961
2.5943582,1.8822287
2.0357633,0.600497
2.2865136,1.7977633
1.9005181,0.9859005
2.0698812,0.96198165
1.5396985,2.2120168
2.2506127,1.7492459
2.5302637,1.7690827
1.9242305,0.30354252
1.7554998,0.1810784
2.2120514,0.53580433
1.9997686,0.7720751
2.036011,0.37718764
2.0785086,0.46332917
1.9623884,0.031030275
2.0780303,0.33399287
1.9643959,0.2117444
1.9141849,-0.18307355
2.1664245,0.46386912
1.5919026,-0.104999445
2.7228413,4.2546206
4.671946,13.441078
2.1896238,1.2057784
2.4862864,1.1099181
2.1119735,1.4411987
1.9569207,-0.4165235
2.1552804,-0.07767441
2.098696,-0.14694908
2.2071967,0.0986198
1.4027597,2.9747484
1.2940027,-0.92041636
2.3433678,1.7511945
2.3284516,1.7163568
2.3185284,1.4614358
1.9063581,0.14042243
1.9044613,0.10240827
1.8665472,-0.005679868
2.5233438,1.8537543
3.496052,2.5838213
3.1348124,2.2925675
3.2541726,2.3321853
3.3681395,2.365273
2.4424782,1.0558791
2.062176,1.4166603
6.0795226,3.822353
2.843474,2.0627184
2.798937,1.9986537
2.7875335,-0.291518
1.68074,3.7070725
1.4073664,2.8957226
2.7261844,2.4905155
3.0415113,0.9716698
2.7175941,0.54863596
2.9868298,1.8136317
2.7761447,2.280735
1.966556,3.713263
2.5939946,3.4805644
1.4032031,3.8275185
1.0626389,2.6960433
1.7886634,2.3594036
2.3744738,2.0589762
2.0478141,0.54389566
2.6623664,1.858254
2.2223914,1.2958406
2.1226807,0.9254529
2.1226952,1.1676645
2.321412,0.33981857
2.2700076,0.044597603
2.547503,0.19813511
2.1267562,0.30557838
2.178761,0.37105677
2.1158338,1.9275997
1.937961,0.33029416
1.9239057,0.08616982
2.0465238,0.38092092
2.897159,2.2901828
10.563707,7.4024606
15.619027,10.644228
2.3433812,0.038919903
2.2201939,0.5895417
2.1940477,1.3856955
2.1260912,0.27566132
2.2658744,0.09480045
2.2576582,1.0615711
2.1999445,0.28705248
2.2845135,0.37009284
2.2286718,0.5509703
2.128827,0.54727757
2.4275386,-0.11325111
2.587566,0.88131386
2.1783497,1.4084679
2.105602,1.2589993
2.3534338,0.4733679
2.3969367,0.579892
2.5513835,-0.23560467
2.204948,0.57932514
2.4390728,1.7083728
2.261721,1.3651886
2.3570259,0.9352697
2.2978659,2.6315875
2.1636024,2.54481
3.456928,2.6691918
3.5542185,2.718091
5.7868514,5.701166
2.9283898,1.6299839
2.9421632,1.0399653
2.7909687,1.8646486
4.0439243,3.0181432
4.5413527,3.2870123
2.742584,2.0363407
1.8688618,1.4892404
2.0949624,1.6352684
1.778456,1.4741993
1.8773137,1.4559474
2.058099,1.508927
1.8478853,0.79638916
2.3354704,0.8311004
2.3610005,0.435523
1.0372125,-1.034017
0.7874709,-1.1968454
2.1292455,0.008716561
2.062292,0.4006062
1.9761885,0.07716093
2.3194342,0.55317736
2.0357747,0.4761103
2.1850445,0.72247064
2.051268,0.33768937
2.2632036,0.6216804
1.9410635,0.49022302
2.0604198,0.46294048
1.8665074,0.26785502
1.9723521,0.25609562
1.8030177,-0.03921964
1.9282731,0.016023375
1.915402,0.13960382
2.2593896,0.9037258
2.2114153,0.5463703
2.3113403,0.6343721
2.178909,0.39772645
2.1301622,0.45275876
2.1114979,0.6603405
5.0097084,3.4167829
2.1611664,-0.7853875
2.1196702,-1.075207
2.1731899,0.49364874
2.180544,0.45593515
2.0845802,0.36769298
1.9284793,0.3418071
1.8069335,0.3362101
1.5397032,2.5111842
2.1274474,0.5205532
2.1752717,0.92707837
2.2211545,0.59998554
2.0017123,0.4440277
1.9747354,0.33747467
1.7934971,0.03705225
2.0229113,0.3210486
2.4564276,1.1555616
2.43809,0.80625993
2.0880425,0.5378625
2.2336712,0.68455625
2.2915583,0.8274534
2.261585,0.3656853
2.0937717,0.04106603
2.0430667,-0.10185995
1.9715394,-0.11203005
2.2443821,0.21423039
2.0969734,0.14653584
2.1736004,0.242663
2.1365893,-0.38172558
2.2753184,0.38336286
2.38756,0.88133496
2.2118824,0.6621288
2.1718376,0.67171574
2.2473261,0.64335227
2.163206,0.57011515
2.175943,0.4748526
1.9459783,0.22363517
2.2409437,0.46920738
2.2433033,0.52084106
2.1583068,0.56352645
2.1189716,0.57870764
2.1170003,0.56713974
2.2974265,0.7903559
2.0620253,0.047901012
2.5822363,0.9663193
2.613094,0.88793993
2.3519328,1.1981962
1.9805595,1.3940719
2.45062,1.713991
1.3286598,1.4031007
3.301006,2.4479938
2.175626,1.3110516
2.0644462,0.9065583
2.262051,0.9446584
1.9359986,0.17202684
2.1296446,0.34922633
2.1052756,1.2865453
2.418815,0.763844
1.9839903,0.3383784
2.1744602,0.50431216
2.101738,0.16251191
2.3169248,-0.5357301
1.7021347,-0.19664958
2.1293247,0.15056607
2.1725473,0.4426597
2.28697,0.43947515
2.3626382,0.51203525
2.2041523,0.037801243
2.5704496,0.81743526
2.2506661,0.56723815
2.0545008,0.3687429
1.9275361,2.0096357
2.1882372,0.47762296
2.77971,2.1400099
2.1089911,0.46499607
1.3787875,-0.06837227
2.1362145,1.1886921
2.1419253,0.68219435
2.003174,0.24845907
1.9715587,0.110762574
2.151684,0.44036856
2.1468859,0.87435913
1.9179977,0.44963977
1.786857,0.3259261
3.6660626,1.207974
1.0891888,2.0502481
2.3470862,3.6733675
2.991572,2.219876
2.4446516,1.6853712
1.9748849,0.28711113
1.9305378,0.10357759
1.8762158,-0.014925741
2.0967393,0.30484125
1.8947438,0.14947352
2.09467,0.4456661
2.04798,0.39914486
2.001902,0.31239244
1.8136274,0.25726125
1.7832446,0.27065465
1.6219589,0.96514714
1.8429276,1.1479336
2.2755377,0.7934734
2.0888512,0.8444539
2.81627,2.0320551
2.0698736,1.5865979
2.0320792,1.5421083
1.8052303,1.0074267
1.5845298,-0.35255638
1.5553566,1.2699137
1.8323375,1.4876242
2.0515075,1.5219394
2.0558383,1.126807
1.87489,0.916811
2.305182,1.736475
2.037935,1.4949092
2.1757631,1.0172255
4.1474724,1.5460664
2.6319346,0.35643706
2.150587,0.007786371
3.7102609,1.2360587
1.8671755,1.165931
2.56148,1.5105075
1.7224785,2.9787
2.3443146,0.5720435
5.978933,6.42942
24.953432,23.950058
1.3123057,-0.7964089
2.614162,-0.13141516
6.033829,5.5090275
1.7388949,-0.42835966
1.7939354,-0.005205177
2.4922187,0.5509286
2.1090999,0.576614
2.1029334,0.20411453
1.9607686,0.47113076
2.027834,0.4773452
5.5463905,1.594048
5.1597133,0.7748976
5.3429995,1.3136756
3.1827,3.7852523
2.8075044,2.1452088
2.504648,1.618706
2.7186892,1.0538573
2.2037647,0.5362076
2.1438673,0.31206867
2.2964685,0.1860753
2.2519472,0.10005937
2.3301375,0.08272538
2.3049479,0.56794834
2.3254926,0.48515853
2.122008,0.059117176
2.2649174,0.08285437
2.274153,0.29634723
2.3284938,0.18132421
2.2781603,0.029050566
2.2850316,0.424185
2.217509,0.5755778
2.354903,0.55179864
2.1977892,0.3984501
2.4032593,0.8143677
2.7094703,0.9832336
2.6711307,0.5988248
2.5030978,0.26834318
3.0269463,0.65127707
2.959969,0.41984996
2.9873726,0.42313287
3.763519,0.9508438
2.2231576,2.3893874
3.5804875,3.7581809
2.425205,2.446254
2.5897925,1.6599205
1.5460416,2.4245148
1.8068751,2.5443945
3.8406832,2.9355805
2.5723636,0.9565457
2.5980587,0.5799506
2.7110991,-0.034832977
3.185168,2.0980084
3.331579,1.0223682
2.574438,0.12484465
2.762472,0.4414092
2.6153443,0.061209537
2.691442,0.2169511
2.6073918,0.19731829
1.8038684,-0.7685
2.6602826,-0.36863473
2.9488459,1.3789022
2.9851723,0.6763977
4.0421305,1.0969363
3.7018707,0.8113609
3.169432,0.54270196
3.0140784,0.9180815
2.7973363,0.4332758
3.397269,0.60727465
2.7060814,0.3581644
2.781799,0.328716
2.6057599,1.0722419
3.3636353,1.5127681
3.2583349,1.8712056
2.7718198,1.8768585
2.9603906,2.208943
2.6957748,0.9742527
2.749134,-0.6810198
2.7443626,0.24189827
2.6907628,0.26525196
2.884031,0.4722863
2.5506375,0.24558255
2.494547,0.24991676
2.6350088,0.86043334
2.854091,0.8477873
2.54216,0.59151846
2.874031,0.552026
3.6640308,1.0725634
3.0211747,0.7812287
3.0108163,0.7629754
2.9949818,0.73619354
2.997461,0.70093644
2.8132892,0.5710075
3.4722576,0.79824543
2.9757612,0.5656568
2.6181521,0.635417
2.7365823,0.57574326
2.6772175,0.52327085
2.726607,0.6080856
2.6536183,0.8497034
3.2531366,2.047162
3.314496,2.1981559
3.294389,1.2114543
3.1046522,0.9106106
3.9357293,3.232688
3.0690458,2.4881253
2.6951015,5.4961886
3.0208724,0.93369555
3.4939063,2.6070724
3.6576092,2.730206
3.6194065,2.403462
4.5667024,3.286915
4.3549495,3.1039803
2.687166,2.0520334
3.12103,2.1167052
2.355525,0.51778466
2.7748861,0.5272912
2.8777933,0.21633968
3.8306854,2.2120945
3.0988042,0.76609814
2.5983026,0.48853847
3.7699356,1.1793247
3.5256932,1.0034657
3.0473707,0.74516404
2.722172,0.36088046
2.8152153,0.49103066
2.8582714,0.30658647
2.8575866,0.17269048
3.3699877,0.9835626
3.0689678,-0.43938974
3.4034557,0.47100648
3.5000532,0.43483123
3.4349768,1.2156583
2.6848319,0.60424477
2.7363913,0.4985294
2.8059266,0.45924756
3.5047996,0.9735546
3.2652094,0.7354194
2.5988064,2.2153568
5.7286744,2.853561
4.97447,4.202897
5.10651,1.5188975
3.85095,4.4718018
