latent_1,latent_2,latent_3
-0.4591784,0.0827924,-0.5126136
-0.4773875,-0.11262393,-0.6227197
-0.48399228,-0.15482408,-0.7710038
-0.45948833,-0.19031376,-0.72827786
-0.33322626,-1.1294637,0.7941076
-0.19503267,-0.8673859,1.0879438
0.24956505,-0.9383417,0.9404382
0.22605197,-0.92608005,1.1064408
0.22062914,-0.9381066,1.1034195
0.23150913,-0.88045245,0.98184687
-0.1617666,-0.9087551,0.91761035
-0.22987874,-0.9042588,0.9982582
-0.032219008,-0.71118385,1.1017134
-0.028673485,-0.7272795,1.0797889
-0.049472645,-0.6334875,1.0095193
0.07010548,-1.0814362,0.9940794
0.15683691,-1.1052463,0.82080525
-0.29587978,0.24502385,-0.7722104
-0.39997894,0.27355307,-0.027864516
-0.34024423,0.11482173,-0.0043789744
-0.36164552,0.103087485,-0.03164023
-0.4716267,0.075796604,-0.14440793
-0.43203908,0.17935652,0.0022578835
-0.4532643,0.1019693,0.09929985
-0.44201452,0.102874815,0.20866615
-0.5316594,0.22463894,-0.3541152
-0.40675265,0.04949367,-0.07853478
-0.5333211,0.31965393,-0.28540033
-0.5904117,0.3387726,0.0855363
-0.6874092,0.32573855,-0.28870624
-0.47203428,0.51168066,0.8645752
-0.46341783,0.43435878,0.76213163
-0.24336727,0.4310611,0.91499954
-0.82992464,0.6636422,0.52710336
-0.68172914,0.87366825,1.1297765
-0.5295966,0.8733401,0.607421
-0.54840595,0.42445654,0.27201802
-0.5409723,0.18315333,0.17568785
-1.3085779,-0.10119802,0.1172747
-1.4186491,-0.041638553,-0.030938566
-1.4491264,-0.20082408,-0.021113336
-0.8902944,0.46569365,-0.40056533
-0.2629276,0.29943866,0.050070345
-0.41693038,0.5597134,-0.3079334
-0.193729,0.33304888,0.012517512
-0.5811005,0.219473,-0.1378712
-0.7051479,-0.016968727,-0.7366317
-0.7894241,-0.14095789,-0.9824938
-0.635235,-0.14391273,-0.867207
-1.3496064,-0.58626086,-1.2721412
-0.66917044,0.081555665,-0.61529714
-0.6281937,0.062193274,-0.81908995
-0.6364016,0.056333482,-0.7708636
-0.56860393,0.37655365,-0.26706225
-0.60553306,0.27042657,-0.8250683
-0.4637789,0.0033476353,-0.7867412
-0.58697385,0.2418232,-0.53304714
-0.5742838,0.120441854,-0.8152979
-0.36142164,-1.4763334,0.060828984
-0.34891444,-1.4824798,0.10777837
-0.3554147,-1.5347478,0.066690505
-0.4987021,-1.5776277,0.09533197
-0.51081306,-1.6123228,0.009714901
-0.48845536,-1.5180047,0.11024445
-0.61428446,0.28061855,-0.25704998
-0.6900256,0.1389901,-0.46685022
-0.87864226,-0.083554804,-1.104018
-1.0417004,0.22771609,-0.29029852
-0.6818871,0.3812548,-0.12921923
-0.7414759,-1.2521513,0.83482033
-0.1417168,-0.92595965,0.61561686
-0.9595669,0.5907524,0.040998757
-1.4784917,0.37951022,-0.12281054
-1.3272032,-0.14763469,-0.95923847
-0.69362503,0.6464438,-0.1530444
-0.95900315,0.2727977,-0.75056416
-0.7908998,0.19892234,-0.8659443
-0.7830232,0.22815621,-0.5724979
-0.65431565,0.3781622,-0.42754275
0.11285965,0.94895166,0.5666221
-3.201032,0.10104388,-2.2445288
-0.58435875,0.6616834,0.8480151
-0.4711817,0.53680784,0.75053185
-0.45108467,0.36355442,0.73372346
-0.37544352,-0.4353252,2.0499482
-0.62421113,0.6245933,0.84928995
-0.38328177,-0.32309514,2.1340976
-0.42769605,-0.47330934,1.8878832
-0.34617382,-0.72774464,1.4092197
-0.41254765,-0.5473898,1.7855341
-0.37353498,-0.5637384,1.7817965
-0.43930346,-0.5991283,1.8352976
-0.43960816,-0.6111787,1.8091455
-0.47525746,-0.64306384,1.7922742
-0.47328907,-0.4166711,2.1008632
-0.46058565,-0.45681363,2.0635037
-0.45869786,-0.43876177,2.093265
-0.5067821,0.817831,1.8997831
-0.75829774,1.5411015,0.5423253
-0.92427546,1.6785982,1.5009532
-1.78331,0.33310634,-0.08992976
-1.3433548,0.124892294,-0.7283847
-0.6018134,0.91131777,2.0608501
-1.1468629,2.0429494,0.28444844
-0.8628765,1.7408168,1.5237525
-0.7910343,1.0502374,1.8196824
-0.72833186,0.99487585,1.6577792
-0.86475354,1.176554,1.4031365
-0.6391006,0.9025164,1.6930113
-0.03663905,1.7946548,0.38268548
-0.611523,0.641609,0.3009426
-0.40964895,0.65813464,1.2491877
-0.24262185,1.0649581,-0.3013391
-0.49413496,0.67162424,1.2495377
-0.40491682,0.6476689,1.2550371
-0.37025553,0.5831643,1.2059367
-0.33058745,0.5424437,1.0811548
-0.3654576,0.5666376,1.1326265
-0.4116462,0.6092045,1.049911
-0.4334405,0.7489502,1.1422393
-0.7978967,0.72991675,1.0040185
-0.6682587,0.5808385,0.041267216
-0.3034783,0.52797204,1.1052027
-0.49593002,0.49205512,0.18118101
-0.6665465,0.40640587,-0.06242019
-0.5932953,0.7375203,-0.6851389
-0.4418307,0.7013988,1.0567832
-0.3752516,0.611471,0.9417096
-0.48878723,0.60294455,0.79729897
-0.25922328,0.39258927,0.5745681
-0.31414777,0.39902443,0.7083834
-0.35309726,0.34533626,0.7185903
-0.5845929,0.6632032,0.3857723
-0.49558836,0.53323525,0.69994074
-0.37545806,0.5374785,1.1561363
-0.39338833,0.5376467,1.1415827
-0.44731456,0.64908653,1.3212533
-0.34779316,0.6093921,1.3359833
-0.35282832,0.5922528,1.3082774
-0.40456682,0.61074835,1.3605506
-0.42214733,0.6265629,1.4886119
-0.5507539,0.5884953,1.2346175
-0.55089456,0.58117455,1.0997005
-0.7145379,0.5629856,0.8411493
-0.4195934,0.4847681,0.9777563
-0.7248152,0.46718746,0.8530695
-0.63216025,0.7098535,1.0415418
-0.5705311,-0.1553083,-0.5901589
0.47059816,0.11130518,-0.25895292
0.5713303,0.22527426,-0.81097406
0.6647686,-0.055868924,-0.831145
0.58775073,0.008499205,-0.58484393
0.56789136,0.027682602,-0.5479309
0.76005554,0.0033658743,-0.9688409
0.6706921,0.18908685,-0.90872234
0.72533023,0.07771641,-0.9560824
0.7481204,-0.06323296,-1.1484654
0.5907644,-0.1693877,-0.77355283
0.6669575,0.14290482,-0.88951796
0.70781636,0.570587,-0.20650536
0.57315385,-0.28987885,-0.9855955
0.58272463,-0.17535505,-0.7886891
0.6478373,0.22729051,-0.6301872
0.5727897,-0.18301252,-0.7785583
0.66389334,-0.0015802383,-0.98430306
0.47616076,0.11816186,-0.101739705
0.48018336,0.1211558,-0.1747967
0.61600184,0.24978143,-0.50461394
0.5087931,0.25992352,-0.6510747
0.5266273,0.23345643,-0.7195137
0.45684296,0.0585953,-0.25303406
0.47206438,0.039451897,-0.3295802
0.47519463,-0.018629909,-0.43602794
0.50368243,-0.07125133,-0.554871
0.53583837,0.284046,-0.14283389
0.56066364,0.22455889,-0.30541664
-0.27154237,0.35159963,-0.32375234
0.08503489,-1.1688297,0.14581424
0.11088984,-1.1086297,0.354425
0.049248382,-1.2434151,0.17527634
0.32017177,-0.7582589,0.5369453
0.26011866,-0.8047239,0.56216973
-0.07119043,-1.3045175,0.15696114
0.028869554,-1.3008738,0.17110473
0.13333373,-1.2072208,0.1363855
0.0031167716,-1.345083,0.13725036
-0.0047150403,-1.4168355,0.052179515
-0.28658563,-1.4449267,0.19252318
-0.28125983,-1.5062466,0.101641834
-0.03349109,-1.2458713,0.13328737
0.14766233,-0.89191,0.5166953
0.16549866,-0.94660205,0.4706797
0.16658871,-0.9994922,0.3489403
0.18826835,-1.0294523,0.28934437
0.10704772,-1.2262383,0.1531393
-0.13688333,-0.8255058,1.061863
-0.20453651,-1.0268579,0.7348502
-0.14723046,-1.2722623,0.35400277
-0.19526298,-1.4224777,0.14305073
-0.0847431,-1.3863297,0.11131984
-0.05486329,-1.2504373,0.23202306
0.09062509,-1.1862087,0.12595159
