latent_1,latent_2,latent_3
4.7146287,-3.587944,-1.1660316
2.7237303,-2.0174189,-0.85464364
2.5553455,-1.95284,-1.0093696
0.13805097,-0.035306763,-0.015743282
4.1213503,-1.1080576,0.81011057
4.49878,-1.209704,0.88836265
3.2121181,-0.86319035,0.6216003
2.75321,-0.7396008,0.5264553
4.197956,-2.519689,-0.51093245
4.477029,-2.2947428,-0.28679636
1.6470916,-2.6665435,-1.7158192
3.3050368,-2.3381605,-0.767732
5.1348386,-3.693983,-1.0724599
5.0069046,-3.6390977,-1.080499
4.8287563,-4.497743,-1.9495888
5.392364,-4.6106677,-1.814091
5.2583904,-4.4368343,-1.737707
5.472598,-4.3906736,-1.6006123
5.757933,-4.854194,-1.8725069
4.6938615,-3.9514687,-1.654348
4.5347333,-3.6493983,-1.4273556
2.4241812,-0.6509893,0.45823798
4.611858,-2.9419713,-0.80182236
3.6036894,-3.3355577,-1.5713645
3.2864587,-3.9005272,-2.0929384
2.7017455,-2.3552666,-1.7527874
1.0181549,-0.7238949,-0.62671113
0.3335017,-1.4543478,-1.6655837
0.13805097,-0.035306763,-0.015743282
2.2435753,-1.9563363,-1.6134363
2.7354143,-1.6470472,-1.2033497
0.13805097,-0.035306763,-0.015743282
0.04623372,-1.0972326,-1.3078743
-0.5274241,-0.8294403,-1.1261408
-0.43722534,-1.3106142,-1.6797979
0.13805097,-0.035306763,-0.015743282
-0.2622421,-1.2142684,-1.522325
0.27511716,-2.4715588,-2.241934
1.1066974,-1.4507707,-1.474604
0.13805097,-0.035306763,-0.015743282
0.19652042,-1.4655747,-1.5878671
0.13805097,-0.035306763,-0.015743282
-0.6296805,-1.2436627,-1.6462022
0.29028565,-0.076305404,0.015819393
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.77045566,-0.20562102,0.1153726
-0.030033082,-1.318236,-1.2818487
0.09992896,-1.747028,-1.5816354
-0.051131025,-1.5315889,-1.4548414
0.42212242,-2.6384199,-2.242826
0.18325171,-2.3422074,-2.0825531
0.4224056,-1.1405445,-1.0902255
0.9312365,-0.9775497,-0.88305634
-0.16400817,-1.6887928,-1.7317051
0.59500074,-1.1699617,-1.1002091
0.45822448,-1.2503749,-1.2426775
1.220243,-0.5655565,-0.3699547
0.626899,-0.960356,-0.82617855
-0.07472499,-1.382074,-1.3302068
0.23137186,-1.994094,-1.7458917
-0.015597984,-2.0583322,-1.9153934
-0.24768576,-1.8575765,-1.8384272
0.21463285,-1.6290456,-1.4231591
0.39019415,-1.4117234,-1.3554002
0.39183658,-1.7202923,-1.4257979
-0.004228264,-1.3228105,-1.2700412
0.55764365,-0.99942684,-0.87558234
0.33246976,-1.1471182,-1.0596646
0.3241887,-1.2630589,-1.1911714
-0.0348012,-1.4708273,-1.4430779
0.22678107,-1.5584629,-1.3538197
0.05588211,-1.542059,-1.4160521
-0.11534923,-1.427661,-1.3897732
0.6896733,-0.9876614,-0.8476881
0.8048396,-0.93655795,-0.7822756
0.8040476,-0.978415,-0.82573867
0.865608,-0.667999,-0.5715478
0.79655147,-0.80273837,-0.6667455
0.82053137,-0.7994251,-0.67947257
0.8368493,-0.6541231,-0.5286506
0.23579365,-1.5816586,-1.3707417
0.5053612,-1.8622105,-1.5030013
0.52733076,-1.0647942,-0.94517624
0.7477791,-0.9595803,-0.81230414
0.5837157,-1.0223761,-0.9373509
0.5745634,-0.9393862,-0.89853144
0.25174952,-1.771043,-1.5348934
-0.036704004,-1.528226,-1.4452922
-0.08588101,-1.5018288,-1.4435877
1.4825246,-2.3369875,-1.5818703
0.48610348,-1.2121843,-1.1191795
0.101901144,-1.2814324,-1.2204343
0.07823655,-1.3489815,-1.288246
-0.020982936,-1.4514556,-1.3687433
0.12568313,-1.3732271,-1.3173083
0.07998559,-1.1344522,-1.0657353
0.19910792,-1.1668762,-1.0864565
0.13805097,-0.035306763,-0.015743282
0.10326368,-1.5061606,-1.4792199
0.058979973,-1.6151707,-1.4808037
0.26950544,-1.2995145,-1.2330846
0.2304737,-1.5455538,-1.3404746
-0.03220676,-1.3637664,-1.2944673
0.7775677,-0.88364345,-0.7303879
0.69560766,-0.905684,-0.7620912
0.79051995,-0.91425973,-0.76071584
0.2837628,-1.5239412,-1.2968874
-0.091637,-1.3764691,-1.347118
0.10871542,-1.5553775,-1.404275
-0.07774314,-1.4190679,-1.3650385
-0.049585998,-1.3374658,-1.2901334
0.088832155,-1.2060937,-1.1706933
-0.026430964,-1.3401593,-1.290421
-0.18134469,-1.5221137,-1.5049939
0.83647984,-0.73826325,-0.6571566
0.9322324,-2.3131416,-1.718471
0.016331457,-1.2075971,-1.2334822
-0.11942527,-1.3518142,-1.3229883
0.3472377,-1.8592224,-1.5716102
-0.27355587,-1.6056485,-1.6221596
0.18660913,-1.7494932,-1.5447738
-0.102679715,-1.4327847,-1.3946555
0.044826888,-1.5780149,-1.4535695
2.115505,-0.5678591,0.39424044
1.7701187,-0.4748424,0.32263184
0.4858713,-0.128979,0.056369986
0.51256824,-0.13616881,0.061905045
1.7884529,-0.47978002,0.32643306
3.8105195,-2.7119992,-0.99500304
1.9486277,-2.1046565,-1.7534397
0.13805097,-0.035306763,-0.015743282
0.1384829,-0.035423085,-0.015653731
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
1.4569151,-2.3079824,-1.4771751
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
3.2580338,-1.3032464,-0.08541094
0.046904758,-1.0624399,-0.99468434
3.802284,-2.463809,-0.56041783
0.08563207,-1.4442183,-1.3141127
-0.012312338,-1.3399414,-1.2639391
-0.022199422,-1.2690499,-1.2162712
-0.16180816,-1.332799,-1.3248986
0.57395375,-1.7142318,-1.3381813
0.150106,-1.3800122,-1.2269443
0.43509346,-1.6185286,-1.3142176
0.31550565,-1.5020677,-1.2627814
0.12150821,-1.3868101,-1.2459921
0.1607433,-1.5262473,-1.3544549
0.3029741,-1.5513502,-1.3130219
-0.018507153,-3.3778844,-3.8364656
1.237947,-2.6944292,-2.419299
1.0789917,-2.8150246,-2.7248354
0.78103864,-2.913024,-2.7846847
3.3880494,-2.525343,-1.5358261
-1.1690981,-3.1721172,-4.050197
0.37842917,-1.7816802,-1.487386
0.5516881,-1.9495046,-1.5610887
1.2063916,-0.331807,-0.112139225
-0.04947546,-1.3171489,-1.2600777
0.13805097,-0.035306763,-0.015743282
1.0622358,-0.28420097,0.17586713
0.64256424,-0.1711783,0.08885698
0.13805097,-0.035306763,-0.015743282
0.20670888,-0.05379717,-0.0015084995
0.3418533,-0.0901932,0.026510868
0.91655,-0.244966,0.1456622
0.15599383,-0.040138993,-0.012023205
0.8587979,-0.22941266,0.13368852
0.91372263,-0.24420457,0.14507602
1.5159388,-0.40638867,0.26993296
0.73217475,-0.19531152,0.10743587
0.47058654,-0.124862626,0.053201016
4.4299774,-2.8784134,-0.937868
13.300922,-3.2958207,0.9076494
1.8939421,-2.1189666,-1.5572773
4.2577496,-1.1447916,0.83839005
2.3165545,-3.3745265,-2.054453
6.656584,-10.827064,-7.179132
3.9956613,-1.074208,0.78405154
2.200218,-0.5906733,0.41180387
1.3864896,-1.8335917,-1.5225217
-0.34598807,-2.9642031,-3.1878307
6.3534045,-1.7091769,1.2728803
0.32378536,-0.08532728,0.022764862
0.25555325,-0.06695154,0.008618355
0.21918878,-0.05715816,0.0010789465
0.5154883,-0.13695522,0.06251046
2.3321674,-0.58147836,0.45260736
2.220548,-2.072018,-1.0932053
3.2592523,-2.2977376,-0.6702568
3.1340766,-2.0163279,-0.5220876
2.7947288,-1.9460647,-0.6323449
2.7100892,-1.8291909,-0.6942948
2.5548823,-1.7794791,-0.7620824
2.376294,-1.7573372,-0.81725806
2.3658698,-1.8872931,-1.0153742
3.0190904,-1.8721168,-0.59604496
0.13805097,-0.035306763,-0.015743282
0.13805097,-0.035306763,-0.015743282
2.860172,-3.9937882,-2.2081494
0.5520046,-0.14678949,0.07008134
3.5694993,-0.9594374,0.69569576
3.5376587,-0.95086235,0.6890943
3.7318785,-1.0031681,0.7293617
2.27397,-0.6105356,0.42709485
1.0904102,-2.6925545,-2.5662613
0.13805097,-0.035306763,-0.015743282
1.3889847,-2.7406666,-2.6255255
0.99074256,-2.836074,-2.8727832
1.0172222,-2.9066327,-2.7625418
0.67700607,-2.9228764,-2.8998384
0.9975513,-2.9464533,-2.853154
0.36818534,-3.1714234,-3.2903814
-1.4542997,-4.864728,-5.103356
1.0991788,-1.9116293,-1.5400262
0.30131763,-2.256523,-2.6310203
2.5921516,-0.69622576,0.49306312
2.7770104,-0.74601054,0.5313898
2.789721,-0.84036285,0.20619228
2.7132518,-1.8675296,-0.840741
-1.0370708,-2.0917675,-2.5449054
1.3506863,-2.8278787,-2.5719702
1.2602282,-2.6790626,-2.4077156
1.4745922,-2.638087,-2.193248
3.8650384,-3.2933328,-1.2826371
2.56723,-2.4197977,-1.2197529
2.0824246,-1.9215256,-1.0322928
2.7756467,-1.8973641,-0.8966138
2.22956,-2.1918654,-1.290439
0.5849491,-2.1316993,-1.8646903
0.49770808,-2.2277513,-2.299888
1.8322127,-2.6378524,-2.0122201
2.8105462,-2.714314,-1.8894467
3.1117024,-2.898429,-2.004004
2.4033506,-3.2342684,-2.2565088
3.6948388,-2.644995,-1.3447946
0.97958195,-2.842576,-2.3500192
1.7556756,-2.6410048,-2.1261566
1.1839254,-2.5947402,-2.1768885
0.85248506,-2.9727652,-2.7081664
0.90474313,-3.1010244,-2.908502
1.1651928,-2.0490675,-1.6948621
-1.0890644,-2.460874,-3.2127957
1.904988,-2.6236072,-2.4062712
1.6914718,-3.0622873,-2.9634132
1.1704607,-3.2945766,-3.4093847
-1.4762642,-3.2966964,-4.3058543
-2.1892655,-2.993229,-4.066859
1.6616521,-1.9034804,-1.3811225
4.5603485,-1.2262851,0.9011276
4.8281465,-3.6793797,-1.3070372
4.863581,-3.3064609,-1.0746924
5.315912,-4.272322,-1.7129928
2.299673,-3.3676546,-2.450191
5.5728445,-1.4989626,1.1110475
6.1261096,-1.6479635,1.2257555
2.9486809,-0.7922435,0.5669821
5.4100413,-1.4821818,0.98590755
2.665288,-0.7159223,0.50822645
4.752729,-3.5692856,-1.131967
4.5196085,-3.58307,-1.2495742
3.1955795,-2.678716,-1.1371251
4.8891764,-3.7378366,-1.241782
5.248809,-4.650826,-1.8867749
5.291118,-4.1829357,-1.5711062
5.332786,-4.170182,-1.5525966
1.441783,-3.6393547,-3.3069928
4.8541474,-3.9064403,-1.4756968
-0.86212784,-2.0923882,-2.6917794
3.1056013,-1.3718016,-0.6157154
4.797476,-2.8538508,-1.7611935
1.1910324,-0.32946718,-0.1113752
2.3286257,-1.4432147,-0.82103944
4.246745,-1.16234,0.7668457
0.13346165,-6.198208,-5.658933
5.065733,-3.3026505,-1.2138132
5.6814623,-3.6025808,-1.0645796
1.3971927,-3.4097629,-2.5009582
11.002589,-2.5053852,0.22609979
1.5899403,-5.6228685,-4.749771
0.32516837,-4.183417,-3.9559665
-0.02775371,-2.247057,-2.0916266
4.105044,-18.264675,-15.241302
13.29914,-19.246845,-11.462053
4.9768834,-3.673014,-1.3068137
5.105499,-3.7784715,-1.2276807
5.076364,-3.681455,-1.1810786
5.1939797,-3.6415727,-1.0933523
8.347542,-8.8903475,-4.325026
0.61087704,-0.16264457,0.08228733
1.6726737,-0.39971206,0.32480875
1.2278535,-0.3288038,0.2102045
2.107733,-0.56576604,0.39262912
3.353788,-0.9013437,0.65097255
1.1225111,-0.30043384,0.18836395
0.13805097,-0.035306763,-0.015743282
2.7213225,-0.73101306,0.51984406
2.6026022,-0.6990403,0.49522987
3.1694489,-0.85169894,0.6127537
1.3564522,-0.363437,0.23686674
0.7941004,-0.21198884,0.12027484
1.1774647,-0.3152335,0.19975744
-0.22305676,-1.9171153,-1.881188
0.6271057,-1.2101774,-1.0850518
0.53518414,-1.2035449,-1.0881177
0.8903283,-1.0014358,-0.8402662
0.11793621,-1.4665588,-1.4076544
0.4837498,-1.2916758,-1.1850113
1.0326285,-0.9501738,-0.7717554
1.1505952,-0.85074216,-0.6559568
1.3928592,-0.73281515,-0.5075507
1.3761644,-0.7485237,-0.5256349
1.4355018,-0.724551,-0.4943754
1.8523536,-0.5816264,-0.25513974
1.7386014,-0.6067875,-0.3126974
4.271684,-0.15279315,1.2226745
3.4149423,-0.53104556,0.56031996
13.586808,-6.255473,0.42177638
0.13805097,-0.035306763,-0.015743282
7.4560018,-4.8205643,-1.8640914
2.5557015,-1.2065486,-0.50723726
14.9871,-3.8030548,3.1324222
12.951087,-2.1268506,3.0493515
5.0539837,-1.3592271,1.0034726
-0.5346599,-2.3240542,-2.3899016
3.4956923,-2.14167,-0.5031332
7.0317745,-1.4214361,1.1963562
1.0922631,-0.29228765,0.18209265
0.2867676,-0.07535795,0.015089998
0.25089726,-0.06569764,0.007653037
0.13805097,-0.035306763,-0.015743282
1.4014592,-0.37555793,0.246198
5.7342772,-5.075137,-2.0566697
1.0450826,-0.27958137,0.17231075
4.683668,-0.58286655,1.1720642
4.4429884,-2.212054,-0.1207363
7.3238225,-1.1936487,1.3357139
6.2154765,-0.68885046,1.5625105
0.7411819,-0.19773725,0.10930331
1.9420371,-0.5211421,0.35827553
1.0097287,-0.27006015,0.16498086
0.9441763,-0.2524061,0.15138994
7.0392623,-1.4965799,1.1580995
3.485224,0.26559433,1.2266309
3.9226992,0.0015406013,1.2291408
3.8021777,-1.0221006,0.7439368
3.0018365,-0.8065589,0.57800275
5.3622427,-2.1480703,0.22906032
5.494669,-3.2092667,-0.6470039
2.295106,-0.77977717,-0.06938876
1.0958805,-0.2932619,0.18284266
0.9771387,-0.26128328,0.15822402
0.13805097,-0.035306763,-0.015743282
4.223932,-1.1406236,0.8146995
4.350305,-1.2449863,0.6034245
4.2921743,-1.1540626,0.84552735
0.29430225,-3.7164907,-3.6386766
3.6560915,-2.4750364,-0.86276495
4.2693396,-5.696052,-4.147361
4.1512866,-5.7275324,-4.032853
4.097809,-1.1501309,0.64175504
2.5555305,-0.6863633,0.4854705
0.13805097,-0.035306763,-0.015743282
5.0248313,-1.4117362,0.59487087
5.9202175,-8.929139,-6.5176287
4.260098,-1.145424,0.83887696
3.1881962,-0.15325087,0.7893373
0.5288187,-2.9385185,-2.4662242
4.5592675,-1.2259941,0.9009036
4.8587303,-2.8364418,-0.5451942
3.6832857,-3.71818,-1.7489916
2.4825451,-5.996176,-5.3351593
5.159715,-1.1662349,0.7177077
3.4294393,-0.9217175,0.66665727
4.440676,-1.194056,0.87631613
0.6507447,-0.58211327,-0.5971548
14.318353,-0.025022652,4.0753503
4.3274665,-3.7673693,-1.5029757
5.5754423,-5.1240473,-2.167618
0.87243026,-9.349847,-7.7634954
2.5400777,-4.555148,-3.7095056
1.0473241,-1.5878793,-1.6230222
4.1091876,-3.3502972,-1.2443032
3.9925804,-3.861509,-1.7391809
14.709967,-0.28147417,4.1111555
6.386536,-4.922984,-2.1621046
13.391087,0.115562335,3.8502922
1.1815965,-6.3807287,-5.470145
1.9024794,-7.452043,-5.5741515
5.0172215,-1.3493266,0.9958507
-3.77823,-5.116217,-6.3789682
0.13805097,-0.035306763,-0.015743282
10.320386,0.18294717,2.985305
4.7013125,-1.3762335,0.5522199
3.3691669,-0.9550457,0.30506733
0.9845816,-2.8862453,-3.2207792
-0.9972747,-4.9448905,-4.8256774
-0.63279414,-0.59005773,-0.86530584
4.0607877,-1.9378178,-0.4244936
3.5631409,-1.438426,-0.25396767
3.9397917,-4.1448264,-2.0193222
1.4684496,-2.0387044,-1.2283409
1.7837617,-2.202486,-2.0494971
1.9456232,-2.0921555,-1.8427842
1.4099934,-1.6562804,-1.0491229
1.7779496,-2.103458,-1.807431
3.462408,-3.6740203,-1.8368375
3.0851896,-3.2867067,-1.6283481
2.7558625,-2.2635522,-0.9621496
5.173549,-3.9020197,-1.3869995
5.8405933,-4.091677,-1.3985797
4.4359765,-4.159591,-1.902736
4.772177,-4.354169,-2.1856067
5.2284536,-1.9542278,-0.3722141
3.4516582,-2.5671308,-1.7365844
3.680672,-2.614075,-1.6499959
2.4486911,-2.881377,-2.4297805
2.7118256,-2.3215868,-1.6468542
1.382232,-2.6652355,-2.6082435
0.854572,-2.4549613,-2.63251
5.788466,-2.765186,-0.23486687
6.03802,-2.8175805,-0.21717763
